Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,50,91.773,HARD,43,66.40854059732705,77.52414330363246,0.34771814037635657,3990.1914344113225,561.4867336916913,116.91386650886503,251.7608005916764,43739842.24237785
2,49,93.026,HARD,42,65.48843295177763,74.35510348387514,0.3628097581646904,3930.273166291395,544.3456561670073,125.29902192207567,333.5341429841772,44170645.293404676
3,47,93.323,HARD,40,65.18569953415299,73.1233884832439,0.34632627403413846,4075.833003800612,609.0995968850444,155.2757659894725,286.61121038317617,46001479.59872529
4,40,91.944,SOFT,9,66.29920009097617,77.74487303016538,0.33089879908206066,4155.6823971123695,597.1025655446207,149.51960253669714,548.0189795309725,45116644.541825406
11,37,92.273,HARD,30,66.02408562216112,76.31081752777736,0.35137677710714377,3848.629700910855,604.5845566545898,146.386897749213,219.19377167856757,41918995.16809417
14,43,92.387,HARD,37,65.88435176276228,77.40774556934016,0.3410507429596888,4300.678906147635,587.0650668427742,138.30479695528285,828.3328624543216,49422435.784408994
16,50,91.632,HARD,43,66.58792872065213,78.20286730783491,0.3386232817642685,3984.7152548641557,565.5075200645531,87.46397752811764,272.8762299469891,44593802.63431542
18,5,95.56,MEDIUM,6,63.61563967342438,73.96443228134132,0.36291027932609476,4160.89790764882,561.7102355098111,100.20272874015384,592.3119546539318,47082808.379181266
20,47,92.338,HARD,40,66.14326127196017,76.89840362706923,0.34789252009240984,3992.345866115798,609.4494402610643,148.80733731235028,285.0853988999844,45392275.14093351
22,44,93.523,HARD,37,65.21078152301251,74.51653302772836,0.3356817724990958,4448.42246651443,628.4794624793727,181.10294754366834,895.3717408300257,50793019.05571093
23,50,92.307,HARD,43,66.08897068836184,75.28523978599212,0.3410507429596888,4045.6994612609114,598.0069226869805,152.72541102074143,548.6200244281715,45298575.03981615
24,49,92.208,SOFT,8,66.26778059050376,77.3795304917469,0.3340970437398594,3924.9745187256585,557.5145076397064,113.34893247373276,302.3125752244458,43146114.71062568
27,49,92.366,HARD,16,66.12398079693199,77.05854101914004,0.3398849836952502,4119.661256875958,552.8343860573005,103.12582912975572,264.8912909360224,45774384.67171679
31,48,93.481,HARD,41,65.31918176152998,75.89689750972838,0.3786762002956938,4068.52325270177,597.5560046417215,167.6647237974232,240.82905238308035,46017494.275292136
38,50,92.186,HARD,43,66.27438495070578,78.22864049615806,0.3515353846002061,3870.261527796363,615.0348549932382,172.82499639795924,263.89857274447644,42971552.12746016
44,38,91.746,SOFT,5,66.53127112795471,76.26421870449688,0.36591403670002326,3882.1945667500845,546.2232505027562,151.21799882161525,341.7209114981859,44877577.66447911
63,42,92.254,HARD,35,66.0737024202354,75.73777844866099,0.35678621020208406,4729.906271031201,685.312190146969,164.50939770107257,711.4168601297724,55445956.90345145
77,49,92.706,SOFT,14,65.82439005972492,78.2745547587522,0.3380909774864878,4047.4572119820405,542.1079359392744,124.94554437604208,240.5013550534099,44847911.83201421
81,45,92.31,HARD,39,66.1506774466426,75.71308947081587,0.3290471237991002,4435.276871035712,606.5366650771292,144.31861673892783,579.510024487161,50228009.46440593
