Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,61,96.575,MEDIUM,21,50.475007243232916,59.373737120400506,0.41618553197109853,3262.047103035522,338.21697743842356,72.9177327855598,238.04693397325363,29956060.351023473
2,45,98.531,MEDIUM,2,49.46283871488262,53.070994849083945,0.42053722344883004,2878.650740359888,328.68268355434986,58.08256630616763,221.27894881409654,25606260.549637206
4,46,98.046,HARD,26,49.66991433709252,55.2680109237045,0.4348408001311932,3026.049812731487,342.5219126285489,75.06264249121591,238.95241822381405,26130804.494473323
10,46,98.277,HARD,26,49.57665062583405,58.95251714027467,0.41358743592232006,3022.8840651802666,350.11892184348756,72.28358667815117,213.7464520338251,25313330.437447585
11,61,97.108,MEDIUM,22,50.217589144997916,60.264407946371286,0.4206787675958071,3087.5749312591415,346.35383833188644,78.87804803533817,223.9352967398632,27845119.380111158
14,47,96.456,SOFT,5,50.44703016272234,60.5536961223369,0.4190726299281068,3251.565664152188,354.9094363201764,60.49588049652083,287.4868339694586,29390339.133957278
16,46,98.275,HARD,26,49.7288104127659,59.41384130489507,0.4285821824900209,2959.215489099746,355.19090758971686,63.21242445284158,221.79469588127677,25992851.153540585
20,48,98.107,SOFT,8,49.85408860298105,56.31216019247323,0.4109397658070258,3103.8241567086475,345.53435167613605,58.679702145126164,236.17529860650436,27675229.83060364
23,46,97.342,MEDIUM,3,50.17748767309618,53.20730867725806,0.41769534438247136,3008.1884465624967,365.21262708705603,71.43549562246874,199.26624313918677,25368825.27330105
24,46,99.316,MEDIUM,26,49.229582313109916,57.86139947022148,0.4250959845398445,2767.9445254548605,317.9459601643298,66.62835526239105,218.71403387383634,24348692.82984683
27,50,99.923,HARD,30,48.89676482825065,55.72842305442466,0.4210430824479572,2962.6384530704395,324.07322309666273,71.49102285911519,229.8553609054676,26198126.02252986
31,33,99.93,HARD,13,48.66254691294932,54.87844012683003,0.45398910351032223,2961.115812575855,323.6268096351373,60.364298078421015,272.4395387697559,27252478.601251315
40,47,99.028,HARD,27,49.21149779183041,57.36171761391297,0.42922472242030596,2971.851420905256,332.6878104532448,59.54003023772814,262.8194263340686,27351648.563186277
44,47,95.867,MEDIUM,3,50.9707451295852,58.24112512451652,0.413058645554964,3081.368371476119,349.2031998996311,58.65513603860165,202.9773746684796,26932965.630525928
55,47,97.666,HARD,27,49.98354354389987,62.007989918508386,0.42123843312446146,3059.3437283670833,334.5697215920913,69.13340448753112,251.1072863862097,27507557.034576967
63,46,96.273,MEDIUM,2,50.81125058582898,58.71357243773826,0.4259563447197751,3183.627852962624,364.4208541595073,69.7787126645507,261.02430238777447,27393181.37351642
77,51,98.075,MEDIUM,11,49.735025970159064,59.02278161081688,0.414581627043601,2801.0460969551877,333.46547510272177,56.86777634856113,196.13795482337568,24947093.945199896
81,46,98.492,HARD,26,49.56505182862035,55.5408347669656,0.418710886516648,2917.1947013642152,315.86513988771543,63.64430510994179,234.84523763644486,25611848.211531416
