Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,37,99.541,MEDIUM,2,54.58701607933217,61.22475978348794,0.4183860912527527,3259.2027571160465,464.9006757271046,110.14506721414129,212.55522681136634,33925015.715325676
3,55,102.42,HARD,20,53.05926089607317,58.681760363451474,0.37645803947824635,3185.5254667336103,473.8502644409053,78.67100962869578,228.61206221886167,32761923.194715075
4,49,101.322,HARD,15,53.34861174741411,60.99345750745634,0.42278746221601204,3162.468119140705,464.8432254772822,107.31446207793367,218.47049504090373,33106748.47084664
5,39,101.538,MEDIUM,22,53.580192020184036,62.8171675107832,0.4093473601220568,3324.3482212397694,498.0837128436332,85.43156268696902,216.858873463841,34318064.463060066
6,54,103.485,HARD,36,52.54004261310714,56.65720116610908,0.4258685910579909,3275.8843210835757,460.9203616554244,73.3354971604869,289.21707696940285,34148252.86729901
10,55,101.674,HARD,24,53.55212494920843,62.86917333919846,0.37242081656619985,3285.7259999959956,489.28991534159223,111.34563626615254,258.72758746216806,34493686.375712916
11,44,99.563,MEDIUM,6,54.59209345073223,62.97056272966088,0.39929404313271916,3244.4378645461425,490.30300962984137,89.62999113175827,229.10868711118135,34991361.61844858
14,51,101.804,HARD,29,53.463772198245636,63.71894176008681,0.3973708155778962,3299.599451553683,465.8589847714346,80.93666536639927,240.04401604344017,33587408.29145732
16,37,99.731,MEDIUM,2,54.60897274422428,66.00425930398619,0.4056584852811078,3210.50118602281,512.625225132272,111.5786875620389,213.0261951355185,33453372.513999436
18,3,103.08,MEDIUM,4,52.79825425164304,61.48972945942473,0.40149823467430484,3056.13201978277,446.76489812572026,86.58925049385454,200.514910521779,32539697.790409703
20,35,102.546,MEDIUM,17,53.07833362222235,64.56766547588784,0.39783563157344437,3272.968692198815,478.6744367688219,95.5759754307302,283.51785553786993,33181592.144525588
22,36,102.206,HARD,3,53.196638555321414,61.42622531332613,0.3906500295422668,3296.737443399849,470.0183255611862,84.41936341566995,211.88183354655945,34695826.13996749
23,46,102.471,HARD,28,52.9270010868481,56.91965256456275,0.41993711419455265,3081.6595593705,458.27480627378765,90.3126748148003,227.09124048512015,32829749.921722367
24,39,102.394,HARD,16,53.069834722013084,61.95929572238866,0.4250336008222844,3073.972323397358,455.4158381892998,84.1368912703803,220.87705310353496,33754757.46067149
31,49,101.243,MEDIUM,4,53.66418452864824,64.10560467921935,0.4004935715379072,3015.6481030306936,435.21178215545285,102.78075091660718,200.31507630826908,31501802.842300333
44,45,99.83,HARD,11,54.49267889212933,65.67164890287448,0.39884195688254337,3318.3131573853743,523.8625064362952,90.59473830410478,250.48872797231016,33841949.61995178
47,55,102.32,HARD,22,53.12488282646599,58.866527717542475,0.41226443998369944,3327.0695426197262,471.47896528436866,76.10223013661934,209.9542337600489,34592754.16345426
63,56,98.788,SOFT,5,55.098433547759896,66.07343114917468,0.38785211698660244,3528.101282439989,488.2192975552233,107.80072362014872,245.241570542729,36540572.780750185
77,4,103.391,MEDIUM,4,52.58412232559894,62.55596973627909,0.4410250133317377,2971.609000177589,458.4520732325633,95.37101774400936,207.88542703144597,30408981.57706918
