Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:29.662000,28.5,52.0,992.7,False,34.3,103,6.0,29.662
0 days 00:01:29.659000,28.5,52.0,992.7,False,34.4,110,4.6,89.659
0 days 00:02:29.666000,28.4,52.0,992.7,False,34.3,109,6.5,149.666
0 days 00:03:29.661000,28.4,52.0,992.5,False,34.1,95,7.9,209.661
0 days 00:04:29.650000,28.4,52.0,992.7,False,34.0,103,7.5,269.65
0 days 00:05:29.659000,28.4,52.0,992.7,False,34.3,103,6.5,329.659
0 days 00:06:29.663000,28.4,52.0,992.5,False,34.3,103,10.1,389.663
0 days 00:07:29.661000,28.4,52.0,992.7,False,34.5,114,7.5,449.661
0 days 00:08:29.659000,28.4,52.0,992.7,False,34.5,101,8.1,509.659
0 days 00:09:29.661000,28.4,52.0,992.7,False,34.7,93,7.1,569.661
0 days 00:10:29.661000,28.5,52.0,992.9,False,34.9,111,5.0,629.661
0 days 00:11:29.659000,28.5,52.0,992.7,False,35.2,109,5.0,689.659
0 days 00:12:29.660000,28.5,52.0,992.5,False,35.2,108,4.6,749.66
0 days 00:13:29.660000,28.4,52.0,992.7,False,35.1,116,4.6,809.66
0 days 00:14:29.662000,28.4,52.0,992.4,False,35.0,105,4.9,869.662
0 days 00:15:29.660000,28.3,52.0,992.7,False,35.0,130,4.6,929.66
0 days 00:16:29.656000,28.4,53.0,992.5,False,35.0,105,4.8,989.656
0 days 00:17:29.660000,28.5,52.0,992.5,False,35.1,109,5.3,1049.66
0 days 00:18:29.661000,28.6,52.0,992.5,False,35.1,107,6.0,1109.661
0 days 00:19:29.666000,28.8,51.0,992.5,False,34.8,99,4.5,1169.666
0 days 00:20:29.667000,28.8,51.0,992.5,False,34.8,112,4.0,1229.667
0 days 00:21:29.683000,28.7,51.0,992.5,False,34.8,105,5.3,1289.683
0 days 00:22:29.680000,28.6,51.0,992.5,False,34.9,118,6.6,1349.68
0 days 00:23:29.691000,28.4,52.0,992.4,False,34.4,108,5.8,1409.691
0 days 00:24:29.695000,28.5,52.0,992.4,False,34.4,100,3.9,1469.695
0 days 00:25:29.707000,28.5,52.0,992.5,False,34.6,102,3.7,1529.707
0 days 00:26:29.724000,28.5,52.0,992.4,False,34.6,112,4.0,1589.724
0 days 00:27:29.713000,28.5,52.0,992.4,False,34.3,154,2.9,1649.713
0 days 00:28:29.709000,28.5,51.0,992.2,False,34.3,167,3.0,1709.709
0 days 00:29:29.708000,28.7,51.0,992.4,False,34.3,109,2.5,1769.708
0 days 00:30:29.709000,28.7,51.0,992.2,False,34.4,104,3.4,1829.709
0 days 00:31:29.714000,28.8,50.0,992.2,False,34.4,100,3.5,1889.714
0 days 00:32:29.709000,28.8,50.0,992.2,False,34.3,108,3.0,1949.709
0 days 00:33:29.714000,28.8,51.0,992.2,False,34.1,104,2.2,2009.714
0 days 00:34:29.707000,28.8,51.0,992.4,False,34.0,113,3.9,2069.707
0 days 00:35:29.727000,28.6,51.0,992.2,False,34.1,110,7.3,2129.727
0 days 00:36:29.728000,28.5,51.0,992.2,False,34.1,98,6.0,2189.728
0 days 00:37:29.740000,28.5,51.0,992.0,False,34.0,94,6.5,2249.74
0 days 00:38:29.759000,28.3,52.0,992.2,False,33.9,104,6.5,2309.759
