Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,37,MEDIUM,2,99.541
44,45,HARD,11,99.83
16,37,MEDIUM,2,99.731
11,44,MEDIUM,6,99.563
63,56,SOFT,5,98.788
4,49,HARD,15,101.322
14,51,HARD,29,101.804
5,39,MEDIUM,22,101.538
20,35,MEDIUM,17,102.546
22,36,HARD,3,102.206
31,49,MEDIUM,4,101.243
24,39,HARD,16,102.394
23,46,HARD,28,102.471
10,55,HARD,24,101.674
47,55,HARD,22,102.32
3,55,HARD,20,102.42
6,54,HARD,36,103.485
18,3,MEDIUM,4,103.08
77,4,MEDIUM,4,103.391
