Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
16,62,MEDIUM,4.0,67.583
1,62,MEDIUM,,67.275
44,63,MEDIUM,,69.0
63,61,None,24.0,69.075
31,62,None,,69.559
47,50,None,,69.625
4,62,None,,69.304
20,61,None,,69.938
3,61,None,,69.924
14,62,MEDIUM,4.0,68.558
77,61,None,,69.266
23,60,None,,69.669
18,64,MEDIUM,18.0,70.048
24,50,MEDIUM,,69.38
10,61,None,,70.104
22,62,HARD,,70.023
5,62,None,,70.001
55,55,None,,68.649
6,14,HARD,2.0,70.89
11,5,HARD,4.0,71.843
