Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
3,24,99.124,HARD,2,58.473414921386436,69.67082040343396,0.3594130220954831,1768.4049818975686,277.3157706254202,69.78570650702137,128.2818339177848,24836877.544512693
4,39,97.423,HARD,11,59.40916580123021,71.65268831233831,0.38136445284083736,1783.5865164701238,299.96422990198187,77.79044781442275,162.6216962472268,25159069.394300636
5,44,99.251,HARD,18,58.3493520006241,70.042496555909,0.4020038007811748,1761.1566034468715,285.84352012964143,65.48087954520638,124.00226970099087,24726753.431997668
6,42,100.0,HARD,29,57.9184077984435,68.79075871552261,0.3875278340684991,1836.1697686137577,292.6322359993241,66.17047530053851,127.82566915706767,25881436.371986903
7,34,100.289,HARD,19,57.71199833583025,67.80574486757227,0.3847608441856634,1698.5750085536972,304.65638846415294,70.81525274386958,126.88302675210991,24064961.387693323
9,24,101.713,HARD,10,57.04355162622235,67.57956292278794,0.40696154785581334,1694.9762664159525,266.45708785957765,61.91695068122168,157.02522529474376,24056756.457966477
10,35,98.279,MEDIUM,2,58.94623807170508,69.44845728746905,0.3844338768101065,1857.6366377951465,314.04610152778906,65.88307556691845,126.3495671752323,25825779.509089895
11,45,99.215,MEDIUM,9,58.2929467692157,70.41651136196934,0.39974744731557466,1742.439077132748,294.2345739663411,65.61425560141464,118.44662756496997,24914862.842886142
14,44,98.686,MEDIUM,8,58.70795655608008,73.42337914972845,0.3687361461158113,1731.3683365294219,289.02122018223025,68.51832950161858,118.94418621089491,23890964.94080852
16,45,98.994,MEDIUM,10,58.5878535784003,74.1628416203296,0.3867210436865454,1739.9074426168172,299.0645554828867,63.64348674989981,119.22513034922827,24482474.66609482
18,35,100.464,HARD,23,57.68329922319517,69.37960117668327,0.38026268632393473,1797.5925829039038,273.17096403694626,53.33739019712821,176.42367352951973,24835187.1477612
22,42,99.96,HARD,29,57.90086458371965,69.59833644367552,0.3713662786426804,1668.9781649828508,283.96119550577555,69.06230432992804,119.81681638814136,23934768.69869984
31,34,100.598,HARD,19,57.643472494433496,69.0162102684804,0.3931703829904143,1870.3404126052021,294.4886047738912,61.13339754895438,207.90209104451034,25883626.470506635
33,28,98.396,MEDIUM,2,58.855158992955126,66.67389236190294,0.3941306034624355,1780.4818874423763,295.52011101043723,59.81203301373244,118.61873919008546,25102919.670223087
44,43,97.575,HARD,17,59.3967366062111,73.05103593841207,0.37317441297179976,1808.5339285263567,309.86081671448915,63.15843507295961,108.57611067235362,25043114.702503216
47,22,100.276,HARD,2,58.0451301513125,68.47187674082979,0.3896561681298216,1706.7976393750612,289.34839829914995,70.43719689239185,107.25274510563476,23534010.633246105
55,40,99.294,HARD,26,58.51697031907726,71.29148515951691,0.3768720395451877,1776.4182998902422,294.3716494788406,60.97005426505699,119.3719098456208,25775067.96888566
63,40,100.596,HARD,27,57.57442672824898,66.5295699288462,0.3809621922489007,1884.6987697887434,297.51770372388506,69.36334393056322,289.1765337556425,27291556.19264471
77,31,98.216,MEDIUM,3,58.97630130151477,71.09962482032961,0.39025618825244907,1727.357838891253,301.9085665470528,66.34345822639239,121.18906962766467,24993498.375118047
99,39,99.058,MEDIUM,3,58.620648253013314,72.60057159145846,0.37451344795921615,1750.3123058322417,285.74458192427977,73.22615138855102,139.28216429648165,24827633.66174051
