Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,43,81.745,MEDIUM,2,70.35728517880328,79.21610635994605,0.3387297737182777,4211.881053996102,311.1399137467944,61.46975839328539,392.7979800870272,38938749.682238325
3,52,84.219,HARD,42,68.26526616252596,76.93899738635588,0.33441497303435336,4277.221815788077,367.0709867791408,128.9635997140154,686.9494940605294,42370608.75720286
4,53,81.432,HARD,21,70.53519206595286,76.53816062005248,0.3365774714177842,4181.534469226812,358.23600799813147,98.88215378859168,388.40912044067494,40144909.35925838
10,51,83.755,HARD,21,68.57147045755353,77.52915402724099,0.3540958511803924,4236.186438572967,295.0691081750898,65.0272617769606,397.1692529276135,41462645.499952525
11,47,82.971,MEDIUM,12,69.19201258980168,77.52551056451533,0.34694592349904363,4930.8747357281145,347.1709244555548,106.67257137741754,678.4526336999807,47860245.92149185
14,46,82.944,HARD,13,69.11481611739595,77.20280672740131,0.33927064100685367,4133.346828869239,315.46550411938523,60.46200920954077,435.0276891148525,41818760.98862995
16,33,83.226,HARD,18,69.11182599816301,78.73514017492359,0.3631325461845019,4596.306727484659,358.7555922706047,152.09996301320552,340.99352068145544,41907987.93876791
18,52,82.232,SOFT,2,69.80420111589062,78.33341198426982,0.3506709062961054,4230.503296750343,341.67191024412506,80.40937935366046,494.2259867767028,42055145.5649038
20,51,83.437,HARD,37,69.08078175998017,77.38569140163862,0.34855740884972314,4175.135222895599,336.55745626782937,72.00239954627398,269.25397479788836,40127280.55466959
22,4,86.198,HARD,5,66.48994786768738,74.00483664410865,0.37115491134113887,4078.758856264933,274.1300282105212,66.90848256040525,350.2225562867234,39518260.27842097
23,53,83.918,HARD,36,68.41454825883054,75.62211043269616,0.35013558221385077,3989.321633776186,362.67306650590075,94.45324064153898,529.063526157798,39375702.87112968
24,17,85.092,HARD,3,67.70187971980897,74.7420199110085,0.3382649405023259,4648.895200279712,333.0452939596069,63.6076726743178,614.6899674898415,46173572.45860357
27,44,83.275,HARD,12,69.07740067029778,75.47821229062095,0.3374414031003967,4631.385812477337,360.9004597253378,89.88267712147824,450.3567448875211,44276933.60637673
31,52,84.343,MEDIUM,21,67.99341151088936,77.7374319952678,0.3689648376377983,4402.23555061808,349.4467533890012,81.6907135613185,738.3893735058563,42755596.895299464
43,53,83.728,HARD,37,68.61526239285728,75.26847293326743,0.36110477762287574,4182.151078949278,314.4618523450277,95.44325965715075,360.2921638498907,39798279.82310571
44,53,81.512,HARD,16,70.41640470056139,79.22679002693644,0.34040746241341246,4304.753045290705,362.91830189780785,107.43306850713236,583.3429990574468,43044507.35972312
55,53,83.219,HARD,34,69.09197268157708,77.2638772254245,0.3631325461845019,4423.290216783872,351.0264415786125,108.75643525974432,739.7977708804043,42723976.59690853
63,49,82.036,HARD,16,69.98133784749706,79.00270324166543,0.3434421736812526,4876.776813025669,322.9612902611597,79.94859401040546,771.7566467367986,47153911.9565652
77,52,83.609,MEDIUM,20,68.71675828339713,78.28993315149128,0.3367542387384915,4152.420095889441,358.3141738112641,72.7013257089639,527.3183958635959,40026022.080094405
81,53,81.943,HARD,15,70.04162194436381,75.62231630064113,0.31877434354867235,4197.6113163604605,324.3130963138277,70.78434319540023,389.80711445594994,39910180.70479323
