Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,3,83.115,MEDIUM,3,62.84435214666309,73.41551368493812,0.368910569557202,3589.515390339978,422.31428225960707,85.39772854490182,246.10861727291459,35618670.89012043
3,46,81.239,HARD,17,64.33857559618512,76.88316047868689,0.32144060539589303,3818.2881969589166,535.3223103831558,87.58317169129025,303.71925132975457,36842275.44258192
4,49,79.915,HARD,10,65.31310252707061,76.61909816509066,0.32662178392932006,3703.1928661277516,495.47647140756175,123.86679543804746,206.28068934866374,35564779.38454539
10,51,81.09,HARD,10,64.47025477563685,77.61614400590999,0.31581591215222776,4203.431180127734,489.01091510033035,88.8351681831633,396.1761140483201,39685022.130710706
11,47,80.388,HARD,12,64.93691722087654,76.16193167984385,0.34647847686662536,3982.9818616583366,545.2050592197057,116.16479961844067,317.54744029838133,38673374.48379077
14,52,80.493,HARD,12,64.93462745158396,78.56072780994549,0.32718755788015724,4051.1606620723664,548.3820860976338,117.54680363610507,376.2625325607865,37861580.24490348
16,56,79.813,HARD,22,65.54078082660688,79.31677218274142,0.3486795238602929,4306.141938063377,489.56899073052693,116.50768416747022,541.100930808565,42785327.43682675
18,49,80.93,HARD,13,64.52102156360581,75.19643977166963,0.3263144188830846,4566.8269157392815,521.5568240644609,90.03543662751915,646.1315377943306,42525928.722862504
20,44,81.082,HARD,11,64.31144854726337,73.20729797300656,0.36596041038134086,3724.9739181391906,470.8512940454748,93.33139042653434,315.57317443376337,36868122.007627204
22,46,81.134,HARD,10,64.31249406318268,76.07443264742679,0.3079137580344288,3856.2453887501633,491.50687251010925,82.61835178242826,255.9879036962316,37304693.42986418
23,46,81.618,HARD,19,63.830428940859974,72.3292927667464,0.36138339089719973,3837.6134904710498,494.3815406468659,84.97101860898681,267.10901112831783,36989485.63540833
24,49,81.327,HARD,14,64.22643225109663,73.64986915865448,0.3497834288123071,4885.969327572553,509.36053098056055,141.49179574021812,680.6870282229405,50109320.10972529
27,46,81.145,HARD,11,64.42000531424037,74.86718370234283,0.3526405881353625,3826.9697278815866,499.83025866380666,104.7583930032766,271.3262631859029,37062800.74642012
31,45,81.354,HARD,10,64.3401144609427,76.21776226365085,0.3743666409387979,3954.1784458241095,522.4974699366992,142.3069253704443,512.985506616529,38911016.27339756
44,11,82.444,HARD,4,63.315264265204966,74.04221369254209,0.36794955971392956,4322.3583781668585,526.215276683639,103.81029942287833,484.28445741734953,41242242.577531725
55,48,80.031,HARD,7,65.41691757889589,80.18104764214613,0.34572022201501657,4285.106350426375,544.8720296671466,122.81459416079247,293.7369327921883,39373514.62618474
63,53,80.284,HARD,8,64.72447550559507,77.3248983255853,0.3332070165802321,3966.5376497883394,519.4083396182707,123.0699281910274,629.3913504223719,39364450.23529738
77,48,81.422,HARD,12,64.2770438531349,76.81094565179728,0.3352222348379877,3818.5634139856506,473.0458369062863,123.1195466601154,284.7538961521964,36818844.96327959
81,54,80.199,HARD,16,65.08417851735818,75.54544437006489,0.32626988017167535,4251.665907558655,493.3243632663652,132.5202058173395,613.334597880366,41153490.089942485
