Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:57.616000,20.3,62.0,928.4,False,51.4,194,1.8,57.616
0 days 00:01:57.616000,20.3,61.0,928.4,False,51.7,188,2.4,117.616
0 days 00:02:57.615000,20.4,62.0,928.4,False,51.3,200,2.0,177.615
0 days 00:03:57.614000,20.4,61.0,928.2,False,51.5,266,2.0,237.614
0 days 00:04:57.613000,20.4,61.0,928.4,False,52.4,211,0.8,297.613
0 days 00:05:57.613000,20.5,61.0,928.4,False,52.4,220,1.2,357.613
0 days 00:06:57.612000,20.5,60.0,928.2,False,51.6,246,1.3,417.612
0 days 00:07:57.611000,20.5,61.0,928.2,False,50.5,234,1.0,477.611
0 days 00:08:57.611000,20.5,61.0,928.2,False,48.1,225,1.0,537.611
0 days 00:09:57.610000,20.5,61.0,928.2,False,48.0,221,1.0,597.61
0 days 00:10:57.609000,20.5,61.0,928.2,False,47.3,241,1.2,657.609
0 days 00:11:57.624000,20.4,60.0,928.2,False,47.3,227,0.8,717.624
0 days 00:12:57.608000,20.3,61.0,928.2,False,47.3,227,1.0,777.608
0 days 00:13:57.623000,20.4,61.0,928.2,False,47.5,97,0.8,837.623
0 days 00:14:57.622000,20.5,59.0,928.2,False,48.2,179,1.2,897.622
0 days 00:15:57.621000,20.7,59.0,928.2,False,50.0,215,1.2,957.621
0 days 00:16:57.621000,20.6,58.0,928.2,False,50.0,240,1.2,1017.621
0 days 00:17:57.620000,20.6,59.0,928.2,False,50.2,201,1.5,1077.62
0 days 00:18:57.619000,20.5,58.0,928.2,False,50.4,189,0.8,1137.619
0 days 00:19:57.618000,20.5,58.0,928.2,False,50.8,206,1.7,1197.618
0 days 00:20:57.618000,20.6,58.0,928.2,False,50.2,165,1.3,1257.618
0 days 00:21:57.617000,20.6,58.0,928.2,False,49.1,180,1.5,1317.617
0 days 00:22:57.616000,20.6,58.0,928.2,False,48.7,165,1.1,1377.616
0 days 00:23:57.631000,20.6,58.0,928.2,False,48.7,190,1.1,1437.631
0 days 00:24:57.631000,20.6,57.0,928.2,False,48.4,190,1.3,1497.631
0 days 00:25:57.630000,20.4,58.0,928.2,False,48.1,242,1.1,1557.63
0 days 00:26:57.614000,20.4,58.0,928.2,False,47.9,195,0.8,1617.614
0 days 00:27:57.629000,20.5,57.0,928.2,False,47.9,208,1.2,1677.629
0 days 00:28:57.628000,20.4,58.0,928.2,False,47.9,166,1.3,1737.628
0 days 00:29:57.627000,20.5,58.0,928.2,False,48.2,161,1.0,1797.627
0 days 00:30:57.626000,20.5,60.0,928.0,False,49.6,190,1.1,1857.626
0 days 00:31:57.626000,20.5,59.0,928.0,False,50.5,134,1.1,1917.626
0 days 00:32:57.625000,20.5,59.0,928.0,False,50.8,218,1.1,1977.625
0 days 00:33:57.640000,20.6,58.0,928.0,False,50.8,166,0.8,2037.64
0 days 00:34:57.639000,20.5,57.0,928.0,False,50.5,204,1.1,2097.639
0 days 00:35:57.639000,20.5,57.0,928.0,False,50.5,200,1.1,2157.639
0 days 00:36:57.638000,20.5,56.0,928.0,False,49.8,230,1.0,2217.638
0 days 00:37:57.637000,20.6,57.0,928.0,False,49.0,290,1.0,2277.637
0 days 00:38:57.636000,20.5,56.0,928.0,False,49.0,241,0.6,2337.636
0 days 00:39:57.636000,20.5,57.0,928.0,False,49.6,164,1.0,2397.636
0 days 00:40:57.635000,20.5,57.0,928.0,False,49.7,227,0.8,2457.635
0 days 00:41:57.634000,20.4,57.0,928.0,False,49.1,203,1.8,2517.634
0 days 00:42:57.649000,20.5,57.0,928.0,False,49.6,164,0.8,2577.649
0 days 00:43:57.633000,20.5,56.0,927.9,False,49.5,228,1.5,2637.633
0 days 00:44:57.632000,20.6,57.0,928.0,False,48.3,266,1.2,2697.632
0 days 00:45:57.632000,20.4,57.0,928.0,False,47.1,239,1.2,2757.632
