RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,302.5250005333333,100.0,False,8,10738.6000128,0,0.0259547724630277,6.07791708927784e-06,-3692.5189517735,-5197.959035687669,1,68,SOFT,12,83.96122021997758,165.50478082711834,-659.1172566779369,156.70938975539443,-4.2990986580912,783.5863747888084,-20.041955138336593,10941.796069059881
0.1,302.7083338666667,100.0,False,8,10743.0000128,0,3.730841352080609,0.0008736637719901,-3684.0,-5232.0,1,68,SOFT,12,84.09068903973066,169.7382504282018,-674.2116558380394,235.06802723427526,-6.303294171924859,783.6207906285649,-18.713774828251033,27723.13489894719
0.2,303.0,100.0,False,8,10750.0,0,9.63,0.0022550897586609,-3669.9957362904543,-5287.992374980345,1,68,SOFT,12,84.20931941878041,178.2051896303642,-704.4004541582353,313.4335478811074,-8.041853623741407,391.8693839177497,-7.029979350792477,51081.30594226351
0.3,303.0,100.0,False,8,10750.0,0,9.63,0.0022550897586609,-3669.9957362904543,-5287.992374980345,1,68,SOFT,12,84.31711135712683,186.6721288325266,-734.5892524784267,313.4419040178252,-7.709290042083355,1767.4255398825157,2.5972106946264217,75422.52958904997
0.4,304.0,100.0,False,8,10783.0,0,26.51888888888889,0.0062100181458359,-3630.294649414207,-5444.252773909604,1,68,SOFT,12,84.41406485476993,195.13906803463442,-764.7780507987136,666.9186558576106,-7.522411484816122,3299.2454867217866,-0.5238171167462413,128654.89124776793
0.5,304.4138894222222,100.0,False,8,10801.625024,0,39.13423815644245,0.0091641972668317,-3597.0,-5574.0,1,68,SOFT,12,84.50017991170998,221.1072249549261,-863.4601466448748,973.2910013621826,-7.814053465432603,-5419.459763931968,35.113092655539965,216102.77381793238
0.6,304.4138894222222,100.0,False,8,10801.625024,0,39.13423815644245,0.0091641972668317,-3597.0,-5574.0,1,68,SOFT,12,84.59667369259576,244.9413226809179,-952.9641096413206,-416.97329692878293,-0.4997929537081287,-12873.549357536389,37.49477366216111,257179.59815943852
0.7,305.0,100.0,False,8,10828.417866057143,0,57.78131874149208,0.0135308473661329,-3542.0,-5788.0,1,68,SOFT,12,84.67063266096895,200.44381809872448,-782.6659462163707,-1601.4188701450955,-0.3150987330003809,-2.791067377659715,-99.47019319126585,386587.7792476207
0.8,305.0,100.0,False,8,10828.417866057143,0,57.78131874149208,0.0135308473661329,-3542.0,-5788.0,1,68,SOFT,12,84.69813166790439,165.54096397045214,-642.6783012091437,-417.5315104043149,-20.3938315919613,13458.606161817988,-111.76938891863782,415650.95479253936
0.9,305.0,100.0,False,8,10828.417866057143,0,57.78131874149208,0.0135308473661329,-3542.0,-5788.0,1,68,SOFT,12,84.70891927077068,183.56401875772917,-700.7818134670515,1090.302362218502,-22.668976516727945,6695.81097426556,13.342104396262222,496277.3286433483
1.0,305.0,100.0,False,8,10841.0,0,80.74111111111111,0.018907419809924,-3492.84040202572,-5976.129033511352,1,68,SOFT,12,84.76485604247634,225.18176323096213,-852.4732010656226,921.6306844487972,-17.725410712708854,-2833.143256550977,37.942736429419924,579101.5538461135
1.1,305.0,100.0,False,8,10841.0,0,80.74111111111111,0.018907419809924,-3492.84040202572,-5976.129033511352,1,68,SOFT,12,84.80493628282858,234.0668290059898,-878.0899026934821,523.6737109083065,-15.08042923084396,2506.954699622356,65.19966120849753,628060.9132582693
1.2,305.0,100.0,False,8,10841.0,0,80.74111111111111,0.018907419809924,-3492.84040202572,-5976.129033511352,1,68,SOFT,12,84.81571714996144,255.0725812075666,-952.8973116884208,1423.0216243732684,-4.685478471009348,976.2188173576556,49.30653255873844,768896.4802002064
1.3,305.9437488,100.0,False,8,10860.7062224,0,108.70455334192982,0.0254557139108196,-3403.0,-6311.0,1,68,SOFT,12,84.827938709143,308.56429864868005,-1152.7726777314047,718.9174743798376,-5.219122719096271,-12576.577308011741,-10.847467390184175,855311.7018002647
1.4,305.9437488,100.0,False,8,10860.7062224,0,108.70455334192982,0.0254557139108196,-3403.0,-6311.0,1,68,SOFT,12,84.827938709143,293.25881732173,-1091.521243027346,-1092.29383722908,-6.854971949046183,-11044.819528650447,34.205107823734494,979540.7735914456
1.5,305.0,100.0,False,8,10839.0,0,121.49666666666666,0.0284512864705542,-3364.0232142841137,-6456.023748888771,1,68,SOFT,12,84.81571714996144,253.2052103247065,-941.4400393635924,-1490.046431350252,1.621898845650629,-2829.210452821394,62.074411904104245,1124962.9236158659
1.6,305.0,100.0,False,8,10839.0,0,121.49666666666666,0.0284512864705542,-3364.0232142841137,-6456.023748888771,1,68,SOFT,12,84.7912740315983,215.54500221111084,-803.8231323863965,-1658.1359277933589,5.559910431774667,1146.9817112419616,16.9621506892734,1263419.1333870422
1.7,305.0,100.0,False,8,10834.092853028573,0,140.89754231420147,0.0329944553160173,-3315.0,-6639.0,1,68,SOFT,12,84.75460935405366,166.23979324732773,-621.41684811289,-1260.6500891018597,5.014328983505309,7177.658724473441,-7.514497446038906,1344835.358715674
1.8,305.0,100.0,False,8,10833.0,0,145.21888888888887,0.0340063996985928,-3306.3070373845,-6671.6664858578,1,68,SOFT,12,84.70572311732741,149.4182927492352,-560.5171317993745,-222.60418289867062,4.057010942566886,9516.837816868147,-49.379037231615875,1357983.7649676665
1.9,305.0,100.0,False,8,10833.0,0,145.21888888888887,0.0340063996985928,-3306.3070373845,-6671.6664858578,1,68,SOFT,12,84.71246119036547,153.98820642382816,-578.6072477459493,642.7174742717694,-4.861478462817866,5183.639167357824,-47.079422816879415,1396757.400768976
2.0,305.0,100.0,False,8,10833.0,0,145.21888888888887,0.0340063996985928,-3306.3070373845,-6671.6664858578,1,68,SOFT,12,84.74247280186509,183.41719112720057,-684.4866858736304,814.1236505728941,-5.358873620808997,600.7266806063609,-14.421188171999638,1454828.8194669269
2.1,305.0,100.0,False,8,10817.37249088,0,173.09495628731548,0.0405342329386689,-3254.0,-6868.0,1,68,SOFT,12,84.72474745955307,197.16764328920817,-735.605902739976,762.8628103930416,-7.745716097217794,4538.32600706444,-96.47722699054441,1513516.1672994473
2.2,305.0,100.0,False,8,10814.0,0,179.10777777777776,0.0419422757386479,-3236.5006201632737,-6932.461915049285,1,68,SOFT,12,84.75768904636135,224.41390921517268,-831.4562597655095,1721.7888519857822,-24.654319018917878,-641.6278831696314,-34.61755105826671,1663921.4425135036
2.3,305.0,100.0,False,8,10814.0,0,179.10777777777776,0.0419422757386479,-3236.5006201632737,-6932.461915049285,1,68,SOFT,12,84.6904299114222,291.6609213614083,-1066.7820006847433,634.5372337591153,-14.669226308871137,-16488.844988127912,66.02340092966382,1735719.389818159
2.4,304.47499946666665,60.09995946666667,False,8,10759.924945066668,0,195.10594297545293,0.0456886203382992,-3185.0,-7121.0,1,68,SOFT,12,84.54887008063571,260.712384093672,-953.0972405679586,-1575.9801456398004,-11.449638832985112,-5272.812331838184,-161.00952895270822,1892575.2295410554
2.5,304.0,24.0,False,8,10711.0,0,209.5077777777778,0.0490611468355629,-3151.806248173524,-7241.745594607498,1,68,SOFT,12,84.47545969645198,210.7055382716544,-762.1510657881026,-420.02523260852166,-46.87113209941278,14008.167505442034,-165.93490277113722,1929494.6317525925
2.6,304.0,24.0,False,8,10711.0,0,209.5077777777778,0.0490611468355629,-3151.806248173524,-7241.745594607498,1,68,SOFT,12,85.00309179176406,247.36319128972127,-869.6315409448925,1225.6533554486064,-44.636619387212555,2681.5722958555875,53.65415655672926,2044345.1139725223
2.7,301.0,2.0,False,8,10711.0,0,226.23,0.0529770463241802,-3099.709983082913,-7422.243035694327,1,68,SOFT,12,84.45927219407781,286.3583023415458,-995.4864516795169,116.28922656259583,-36.14030078806693,-11497.054800674709,2.2126593541661066,2060134.593741012
2.8,301.0,2.0,False,8,10711.0,0,226.23,0.0529770463241802,-3099.709983082913,-7422.243035694327,1,68,SOFT,12,83.5098904200987,260.73911841142944,-889.9848403299529,-1073.7576046863353,-44.194087516379334,-2975.0994062540826,37.694982942600156,2163812.658790897
2.9,301.0,2.0,False,8,10711.0,0,226.23,0.0529770463241802,-3099.709983082913,-7422.243035694327,1,68,SOFT,12,81.70603475576304,234.46260645349867,-786.9122989471589,-478.73065468822074,-28.6013041995469,4621.399302027415,-72.00517155146933,2205469.6386700235
3.0,296.0,0.0,True,8,10075.0,0,245.8811111111111,0.057578813656784,-3018.610409272994,-7694.92128057649,1,68,SOFT,12,79.4128839255562,238.8811666721267,-796.5917307373957,-149.47774428085222,-58.5951218266732,1525.4101729390438,-493.8731102553698,2222773.77932843
3.1,263.0,0.0,True,8,9538.0,0,257.57,0.0603160404089603,-2995.28274385038,-7770.255333636956,1,68,SOFT,12,76.50313133148359,237.10052462174872,-754.910412108652,-173.64862010041196,-127.37592625062086,133.2881283180473,-362.77916206908486,2246592.913915648
3.2,263.0,0.0,True,8,9538.0,0,257.57,0.0603160404089603,-2995.28274385038,-7770.255333636956,1,68,SOFT,12,72.8203904539907,252.7791570262093,-755.824284678597,-122.82011861724276,-131.15095424049017,-7997.959632197553,58.859090369712135,2266833.7496090806
3.3,246.1000064,0.0,True,8,9348.5792384,0,268.9870111803382,0.0629896006360941,-2976.0,-7824.0,1,68,SOFT,12,68.67673580434405,254.18532413590128,-723.2951658028742,-1773.2405465399227,-115.60410817667844,-9914.341944089858,-67.63503834098032,2411643.73162579
