RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
0.0,285.0,100.0,False,7,11298.25,0,5.7717422141001506e-05,1.3227248493665085e-08,3367.9916916894845,793.1237883704994,1,70,MEDIUM,25
0.1,285.0,100.0,False,7,11298.25,0,5.7717422141001506e-05,1.3227248493665085e-08,3367.9916916894845,793.1237883704994,1,70,MEDIUM,25
0.2,285.0,100.0,False,7,11263.87504,0,8.70841735594659,0.001995730164187341,3383.0,661.0,1,70,MEDIUM,25
0.3,285.0,100.0,False,7,11263.87504,0,8.70841735594659,0.001995730164187341,3383.0,661.0,1,70,MEDIUM,25
0.4,285.0,100.0,False,7,11197.0,0,25.650000000000006,0.005878275766887722,3391.1652002140236,561.5561044560222,1,70,MEDIUM,25
0.5,285.0,100.0,False,7,11207.0,0,38.31666666666667,0.00878112799744956,3392.7949396461627,487.2219954539185,1,70,MEDIUM,25
0.6,285.0,100.0,False,7,11207.0,0,38.31666666666667,0.00878112799744956,3392.7949396461627,487.2219954539185,1,70,MEDIUM,25
0.7,285.0,100.0,False,7,11175.364266057142,0,54.62629622222637,0.012518847302843802,3395.0,313.0,1,70,MEDIUM,25
0.8,285.0,100.0,False,7,11164.0,0,60.48333333333334,0.013861119400932776,3393.2374964118,236.79573490270968,1,70,MEDIUM,25
0.9,285.0,100.0,False,7,11164.0,0,60.48333333333334,0.013861119400932776,3393.2374964118,236.79573490270968,1,70,MEDIUM,25
1.0,285.0,100.0,False,7,11185.335727542857,0,76.78405794256793,0.017596797937118897,3382.0,12.0,1,70,MEDIUM,25
1.1,285.0,100.0,False,7,11193.0,0,82.65,0.018941110804415993,3376.8302440178772,-59.7181476610421,1,70,MEDIUM,25
1.2,285.0,100.0,False,7,11193.0,0,82.65,0.018941110804415993,3376.8302440178772,-59.7181476610421,1,70,MEDIUM,25
1.3,286.0,100.0,False,7,11166.0,0,98.53888888888889,0.02258240790064707,3360.8190233279734,-224.5033198829689,1,70,MEDIUM,25
1.4,286.0,100.0,False,7,11178.250012444445,0,108.5462639698147,0.024875823511889265,3352.0,-304.0,1,70,MEDIUM,25
1.5,286.0,100.0,False,7,11178.250012444445,0,108.5462639698147,0.024875823511889265,3352.0,-304.0,1,70,MEDIUM,25
1.6,286.0,100.0,False,7,11178.250012444445,0,108.5462639698147,0.024875823511889265,3352.0,-304.0,1,70,MEDIUM,25
1.7,285.53571657142857,90.71433142857143,False,7,11161.071625142857,0,129.2084796998335,0.029611036066118333,3337.0,-430.0,1,70,MEDIUM,25
1.8,285.53571657142857,90.71433142857143,False,7,11161.071625142857,0,129.2084796998335,0.029611036066118333,3337.0,-430.0,1,70,MEDIUM,25
1.9,281.0,0.0,True,7,10771.0,0,148.99444444444444,0.034145435952385055,3314.7831829460447,-620.3525873548735,1,70,MEDIUM,25
2.0,272.2812624,0.0,True,7,10534.750336,0,152.23769678535854,0.03488870034386644,3311.0,-654.0,1,70,MEDIUM,25
2.1,250.0,0.0,True,7,9931.0,0,160.10555555555555,0.03669179755814105,3302.302582316078,-733.8070315423845,1,70,MEDIUM,25
2.2,235.902784,0.0,True,7,10094.5277056,0,169.2157311646065,0.03877959968347344,3293.0,-826.0,1,70,MEDIUM,25
2.3,235.902784,0.0,True,7,10094.5277056,0,169.2157311646065,0.03877959968347344,3293.0,-826.0,1,70,MEDIUM,25
2.4,218.402784,0.0,True,7,10297.5277056,0,179.622141603185,0.04116446324298157,3284.0,-936.0,1,70,MEDIUM,25
2.5,215.0,0.0,True,6,10337.0,0,181.60555555555555,0.04161900726527891,3282.9298265383495,-957.2069916322139,1,70,MEDIUM,25
2.6,200.0,0.0,True,6,9893.0,0,190.49444444444444,0.043656096549883706,3280.9949245837097,-1048.4255940304636,1,70,MEDIUM,25
2.7,197.7580097954186,0.0,True,6,9945.846911965133,0,192.91719118138735,0.04421132358431169,3281.0,-1067.0,1,70,MEDIUM,25
2.8,188.7900362226417,0.0,True,6,10157.234860466302,0,202.23481366872423,0.04634666683859319,3283.0,-1116.0,1,70,MEDIUM,25
2.9,186.0,0.0,True,4,10223.0,0,205.01277777777779,0.04698329994204478,3284.360507031841,-1137.3849001796796,1,70,MEDIUM,25
3.0,186.0,0.0,True,4,10223.0,0,205.01277777777779,0.04698329994204478,3284.360507031841,-1137.3849001796796,1,70,MEDIUM,25
3.1,170.8090909090909,0.0,True,4,10384.381818181819,0,212.7950973177314,0.04876679391326841,3291.0,-1216.0,1,70,MEDIUM,25
3.2,170.8090909090909,0.0,True,4,10384.381818181819,0,212.7950973177314,0.04876679391326841,3291.0,-1216.0,1,70,MEDIUM,25
3.3,161.26363636363635,0.0,True,4,10353.472727272727,0,221.3992986678128,0.05073864063021211,3307.0,-1298.0,1,70,MEDIUM,25
3.4,155.53636363636363,0.0,True,4,10334.927272727273,0,226.23312159699273,0.05184642013064194,3322.0,-1344.0,1,70,MEDIUM,25
3.5,150.0,0.0,True,3,10317.0,0,230.94611111111112,0.05292650792987928,3339.8093404919555,-1386.49272556806,1,70,MEDIUM,25
3.6,150.0,0.0,True,3,10317.0,0,230.94611111111112,0.05292650792987928,3339.8093404919555,-1386.49272556806,1,70,MEDIUM,25
3.7,146.5,0.1,True,3,10016.0,0,238.44599659704437,0.054645275770284524,3375.0,-1449.0,1,70,MEDIUM,25
3.8,143.16666666666666,0.7666666666666667,True,3,9922.666666666666,0,244.7694064886664,0.056094427705178085,3413.0,-1498.0,1,70,MEDIUM,25
