Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,70,75.569,MEDIUM,25,57.58007527405173,69.70195919961573,0.4000661320993194,3159.588489814731,332.6579219694201,67.95317335365438,191.73637731597123,24607127.515313007
2,19,86.484,INTERMEDIATE,19,49.863213163681934,50.53686515230252,0.4432828429678066,3102.353049616924,259.41387079324966,67.53616019326795,241.06240704610696,23056657.06599488
3,68,77.076,MEDIUM,26,55.73313683666036,66.04691644266735,0.4067291544963565,3670.2037909055834,337.30211319151925,67.23166205346823,518.5781593035281,29093081.02468558
4,67,75.558,MEDIUM,20,57.22369466644314,68.62815381043686,0.39500898271994705,3445.988033597547,377.2984200996191,166.07599634266833,304.529936064872,26744941.641429577
10,70,77.013,HARD,30,55.99498085638817,68.8011118209915,0.401036271166562,3586.562537733974,316.3156676258073,75.72315311851068,657.8817247693714,29604905.633296918
11,51,78.819,MEDIUM,8,54.55907842550038,59.07575605142583,0.43013043573805965,3631.145879563663,336.8022469469762,65.00631142396574,411.58675473541547,30171467.44489441
14,70,76.303,HARD,26,56.28592848943613,65.1824719424456,0.40622561161011694,3496.5131822539547,324.5167198552645,65.6747885034593,521.4362777381716,27877915.31111275
16,39,86.012,INTERMEDIATE,8,51.11616390170365,59.87566484200713,0.43242244263568386,3024.497091184058,240.0734426723279,59.54893589970429,246.80256864038057,22571319.199532036
18,70,76.762,HARD,27,55.91507854016175,67.50142428207492,0.4016222772794449,3424.0420619339943,336.73766923191846,156.15150131342682,300.4574373917794,26490874.317877818
20,68,76.499,MEDIUM,14,56.40546979417221,65.65800908092966,0.42847201718868316,3578.7291213963863,361.08833068791756,111.58007525599939,254.39808833293895,26188649.2592949
22,70,77.309,MEDIUM,26,56.30069787047308,65.53753578204355,0.4107197683260922,3305.2678253957424,321.38053304605285,60.21985014064484,271.9576080714595,25094072.41694673
23,51,79.359,MEDIUM,7,54.17641992145632,55.45439727765231,0.4307089258420546,3230.489955553254,343.6770826662637,87.74990976948664,418.28680974306315,26135668.95188897
24,68,77.325,MEDIUM,16,55.879634458864196,64.62113838158639,0.42754802818563825,3143.504446835967,344.4993575448089,139.2234577306593,351.44021295416303,23760892.746511094
27,67,76.683,MEDIUM,23,56.38424752655294,66.83243152749938,0.4056376751936146,3613.9753235254298,320.7457308663623,66.4006947055501,700.6409241574767,29627628.048441555
31,70,77.012,MEDIUM,26,55.84259266457792,65.738456854206,0.420830592986453,3697.898076453349,333.6505013359337,91.41158625512551,656.3520607391462,30742132.905681536
44,70,74.856,HARD,16,57.294876448920384,65.41167948944344,0.4283726623789981,3510.831106642966,320.27361637047704,81.30104479131627,564.2027653694005,27458662.747715604
55,51,78.957,MEDIUM,8,54.5731549657697,62.78905309663802,0.4350998728750819,3425.6891677424596,354.2620273678421,99.67894760920919,405.82106811099686,27194698.078765363
63,70,74.895,MEDIUM,16,57.471401178868945,68.18952118922397,0.4014646937356836,3261.9262387307886,345.7606173643828,58.61415507725413,452.26635398884036,24205337.76843575
77,65,77.25,MEDIUM,23,55.88347173221007,66.12808296499233,0.41620094535393887,3373.4655131805534,330.8041455175668,82.48557515278308,213.37970807941957,25146079.295047913
81,65,76.247,MEDIUM,21,56.639960424486226,66.15586915473588,0.38731854036859714,3115.579572333071,362.5343869996674,90.66487174880709,224.2827357477346,24281336.80394627
