Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,61,SOFT,11,76.33
44,62,SOFT,15,76.676
63,48,SOFT,6,77.875
11,52,SOFT,2,76.666
55,60,HARD,19,78.403
18,56,HARD,22,78.722
14,49,HARD,5,78.083
31,54,HARD,19,78.946
24,38,HARD,2,78.753
10,41,HARD,2,78.375
16,52,HARD,36,78.357
22,59,MEDIUM,25,78.904
81,41,MEDIUM,2,78.679
21,41,MEDIUM,3,78.594
27,53,MEDIUM,10,78.776
23,59,MEDIUM,22,79.133
4,55,SOFT,8,77.182
20,44,MEDIUM,2,78.069
77,50,HARD,11,78.242
2,41,HARD,5,79.247
