Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,61,76.33,SOFT,11,60.6769250229476,72.31190038452236,0.3445310824101677,3503.256720986299,550.7472203200773,93.19358932175687,242.63199912129468,30115829.675751332
2,41,79.247,HARD,5,58.44095043752851,63.804296417209805,0.38152361461787415,3449.9722983114807,497.24253966119085,100.61326888607019,427.38527305688257,30943865.678708863
4,55,77.182,SOFT,8,59.98891832433265,68.94175484186555,0.3833966668781863,3497.3548676977302,573.7126479617708,98.2042172454575,273.1362262067364,30434728.578156564
10,41,78.375,HARD,2,59.15609627191755,70.6041831740146,0.3651269572272768,3752.9791671749804,543.7852736626496,88.07142055538502,296.4728998433996,32142176.00109642
11,52,76.666,SOFT,2,60.39157630228342,69.1289076205823,0.3788422284948956,3485.906469888746,560.1946773764909,88.66117735973965,222.0490287100386,29620805.361383885
14,49,78.083,HARD,5,59.24514483463934,68.94223752256687,0.3783644502912031,3549.6549908933875,537.7923118317709,80.88507412508878,313.6553981880444,30479707.631888676
16,52,78.357,HARD,36,59.21091544244774,71.07835048141467,0.3788942763158505,3541.7902213415623,525.9642166887708,75.89981323382109,220.7143982544221,29796487.509448715
18,56,78.722,HARD,22,58.85999309838534,69.24403459419518,0.3607489927681774,3418.078445010347,515.6169525041933,91.49132967904892,239.54238964965512,28850869.760285143
20,44,78.069,MEDIUM,2,59.3789980426057,68.3662274907555,0.38594176886034104,3450.927505565324,501.7795639988166,70.35369483013835,329.15715924927747,30076939.7035804
21,41,78.594,MEDIUM,3,59.072901623102396,67.5180237508437,0.3860356416662629,3601.2591820117796,540.4833052584379,84.48142358521794,240.01309761955574,30977134.772244845
22,59,78.904,MEDIUM,25,58.671590474513216,69.71469799399925,0.3490372763227311,3305.8198043121333,526.7008463651052,104.73077829670372,205.61212433168524,28519959.58904122
23,59,79.133,MEDIUM,22,58.25567126349144,64.69525931496699,0.37626925756587354,3614.648485144112,518.9197051902819,84.45484578662318,304.5044526102952,31221796.3070043
24,38,78.753,HARD,2,58.798761027323145,69.13035798555921,0.37702747534886416,3613.785760805795,539.563046406982,95.86237344465367,294.00062088851524,30981534.834464833
27,53,78.776,MEDIUM,10,58.93834994562564,65.86088263090129,0.38669958393864257,3505.1092249160256,497.66813078373514,86.71853939895666,271.8316375161178,30391365.339851566
31,54,78.946,HARD,19,58.7219401636037,68.87446220204001,0.40492587130885344,3252.540520637464,464.2601398621655,83.28374715227388,231.7933706547175,29874749.620589446
44,62,76.676,SOFT,15,60.36999080799796,73.91864711354313,0.35851507525844833,3631.8441437096803,549.719765261601,101.27179766533241,258.06307957252426,33469545.610897865
55,60,78.403,HARD,19,59.128999964679245,69.96242173834965,0.37979997061401805,3545.4474985427473,532.684206102715,90.80720589725236,336.08606456333,30457879.98052164
63,48,77.875,SOFT,6,59.58979709253852,68.86400570656583,0.3684540510778897,3709.6778788486663,573.6548721180362,104.23773353405444,243.78009205386894,31217345.543652143
77,50,78.242,HARD,11,59.272789409110146,69.45213310970537,0.3779811392117182,3426.641070322721,519.3328054308479,82.08044078712997,214.4886682196784,29712259.62873678
81,41,78.679,MEDIUM,2,58.968761606021125,66.63806029136886,0.3521772667577603,3632.2744081662117,520.6974723595324,97.12417045603156,313.88552310722963,31092238.64058278
