Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
81,51,MEDIUM,5,81.716
4,50,MEDIUM,6,81.712
44,54,HARD,14,82.153
16,29,HARD,6,82.182
1,51,MEDIUM,2,80.908
55,53,MEDIUM,6,81.441
11,49,MEDIUM,2,81.096
63,55,HARD,2,80.305
22,57,HARD,28,83.533
18,48,HARD,4,82.338
14,52,HARD,16,83.063
3,30,HARD,2,82.64
27,54,HARD,25,83.461
23,31,HARD,2,83.93
20,50,HARD,16,83.553
77,52,HARD,7,82.792
2,65,SOFT,2,80.561
31,66,SOFT,2,81.61
24,38,HARD,2,83.487
10,31,MEDIUM,3,83.34
