Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,23,MEDIUM,23,76.604
14,43,HARD,44,76.674
31,41,HARD,9,76.528
44,33,HARD,2,75.65
63,48,HARD,48,76.798
16,46,MEDIUM,2,75.773
10,49,MEDIUM,2,75.831
55,43,MEDIUM,10,76.449
4,46,MEDIUM,46,77.844
81,47,HARD,47,77.513
77,19,HARD,19,77.824
21,43,MEDIUM,43,77.561
24,5,HARD,4,76.926
23,24,HARD,6,76.672
22,36,MEDIUM,36,77.68
11,5,HARD,4,76.269
27,6,HARD,5,76.991
2,32,SOFT,9,77.302
20,41,HARD,41,78.351
18,18,HARD,19,77.769
