Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,40,100.028,HARD,5,54.30807373905538,62.87271392435179,0.3977810581585933,3452.178119538988,493.60753168285186,103.8042478824302,427.45179521079507,36541518.370031424
2,34,101.238,MEDIUM,2,53.458108074919956,57.412393217624846,0.4041425977833632,3296.153203938924,515.4712277405389,110.89004303967164,446.33863987633293,33807511.173053406
3,49,99.366,SOFT,2,54.98812903012624,64.80644729130061,0.3667532604747009,3312.993806240519,531.3208081901932,145.77148464751366,321.85332532058914,35351446.60082015
4,39,99.985,HARD,5,54.464965585766784,59.77254843823113,0.3909076729981247,3587.077500143036,488.5136728074258,95.3431521422986,845.1037516178031,39335413.209416255
10,47,100.412,HARD,10,54.15109312913123,63.3030060658931,0.36418358046985017,3342.037427360904,511.2743306326027,93.64374426334548,460.70441947726135,34810049.09645421
11,40,99.737,HARD,3,54.51030314412073,62.10931900341778,0.39358686926081604,3600.8294063859557,525.1634121965925,269.49502583680464,734.4389973271622,39457897.63214008
14,47,99.954,HARD,5,54.436016621334325,60.61640813355925,0.38930136855083824,3804.6564523183824,545.4179044084335,245.7216361616597,715.2620613691356,39089711.26660183
16,38,101.025,HARD,15,53.77470335312703,64.46695476809981,0.41616568485547506,3117.2115809003394,486.42454782104954,107.99310756582544,234.6691845245226,34398768.22770871
18,48,99.908,MEDIUM,8,54.30069089842934,63.69784795769904,0.40751204407485436,3552.1308724638743,499.3172415237254,104.35047216519732,512.3217532685525,36768809.21024595
20,41,101.506,MEDIUM,12,53.59519781351782,62.32013770525478,0.3877199905185065,3371.3934288547584,503.23580044551215,149.87413915020286,438.90716372878956,35211888.394403294
22,56,98.139,SOFT,2,55.390951450033306,68.62305988633435,0.3722592564046739,3908.1798494888617,523.5441320773161,91.78171211030107,632.345338426367,41767609.5356299
23,40,101.371,MEDIUM,17,53.47500517122907,56.18902272989641,0.4032721586093846,2967.2748018659777,452.3690207882995,114.74344606425663,211.31396270697607,32712797.614763252
24,51,101.879,HARD,24,53.487769401769874,62.29843337944329,0.4068144228408296,3681.755653400299,543.9011348916493,138.92101890954152,467.3960095254394,38163072.358310655
27,45,100.925,MEDIUM,17,53.87992409988769,61.18778100312028,0.39870459169790295,3758.788825090666,530.4202144398483,229.61277229401654,459.26469143307145,39999031.60773265
31,2,104.789,MEDIUM,2,51.885983258745306,61.40479738044516,0.4140822244424367,3141.338511564868,433.550909311009,67.68262872694726,261.5995712763671,32599420.735903755
44,42,99.582,MEDIUM,4,54.543013561863035,62.5410145832904,0.4022950847201669,3674.376720977418,529.8628695867629,140.1434059789549,614.7712223732786,39378945.69849572
55,51,100.034,HARD,16,54.36638139009757,64.26060684002026,0.420895292386179,3180.6445432265236,532.6101777604941,196.4178376932284,572.2164829807369,34627638.78568203
63,48,99.393,MEDIUM,9,54.87743043889665,62.89272327966468,0.37847074561222505,3654.9471873238863,519.5439632659226,107.75192235736364,755.402628249612,39806487.07778392
77,54,101.972,HARD,26,53.18928496019314,62.05645316451475,0.39647055511808355,3153.4553835608194,470.5427917955326,92.52882374177338,298.8402709545954,32601484.844614703
81,5,102.705,MEDIUM,5,52.896983732954425,60.320334496077756,0.38434202357314967,3169.0786764478416,487.8539713940026,110.60959969602712,190.52113402150425,32566871.2872263
