Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,62,SOFT,9,73.652
63,72,SOFT,17,73.671
16,62,SOFT,9,74.413
44,54,MEDIUM,6,73.854
11,63,MEDIUM,7,74.404
14,51,SOFT,4,74.144
4,63,SOFT,9,74.706
55,63,SOFT,9,74.643
31,64,SOFT,11,75.084
18,65,SOFT,12,75.043
10,65,SOFT,9,75.165
23,65,SOFT,10,75.534
47,51,SOFT,6,75.233
5,50,SOFT,2,74.862
20,53,SOFT,9,75.369
24,63,SOFT,11,75.94
3,52,SOFT,5,75.577
6,62,SOFT,8,76.066
77,51,MEDIUM,17,76.844
22,16,MEDIUM,4,77.138
