Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:31.507000,22.3,55.0,994.5,False,34.1,252,0.2,31.507
0 days 00:01:31.508000,22.1,55.9,994.8,False,33.6,272,0.5,91.508
0 days 00:02:31.507000,22.1,56.9,995.0,False,33.3,209,0.4,151.507
0 days 00:03:31.505000,21.9,57.2,995.1,False,32.9,243,0.4,211.505
0 days 00:04:31.511000,21.9,57.4,995.2,False,32.8,212,0.4,271.511
0 days 00:05:31.508000,21.8,57.0,995.2,False,32.8,248,0.2,331.508
0 days 00:06:31.507000,21.8,57.1,995.2,False,33.0,22,0.2,391.507
0 days 00:07:31.509000,21.6,57.0,995.2,False,33.0,81,0.3,451.509
0 days 00:08:31.523000,21.6,58.1,995.1,False,32.9,12,0.1,511.523
0 days 00:09:31.538000,21.8,56.9,995.0,False,32.9,3,0.2,571.538
0 days 00:10:31.552000,21.8,56.9,994.9,False,33.0,108,0.2,631.552
0 days 00:11:31.554000,21.7,56.7,994.9,False,33.0,40,0.2,691.554
0 days 00:12:31.554000,21.7,56.5,994.9,False,32.8,48,0.2,751.554
0 days 00:13:31.569000,21.7,56.3,994.9,False,32.8,43,0.4,811.569
0 days 00:14:31.588000,21.6,56.2,994.7,False,32.5,60,0.4,871.588
0 days 00:15:31.608000,21.6,56.6,994.6,False,32.2,56,0.5,931.608
0 days 00:16:31.617000,21.6,56.3,994.5,False,32.2,40,0.3,991.617
0 days 00:17:31.641000,21.6,56.2,994.3,False,32.2,18,0.3,1051.641
0 days 00:18:31.631000,21.6,56.5,994.2,False,32.2,57,0.2,1111.631
0 days 00:19:31.632000,21.6,56.7,994.2,False,31.9,38,0.4,1171.632
0 days 00:20:31.634000,21.4,55.9,994.1,False,31.9,19,0.8,1231.634
0 days 00:21:31.633000,21.4,57.2,994.1,False,31.8,43,0.5,1291.633
0 days 00:22:31.645000,21.3,57.9,994.1,False,31.4,51,0.5,1351.645
0 days 00:23:31.629000,21.3,57.9,994.2,False,31.3,51,0.4,1411.629
0 days 00:24:31.634000,21.3,57.9,994.3,False,31.3,82,0.4,1471.634
0 days 00:25:31.632000,21.3,57.9,994.4,False,31.6,64,0.3,1531.632
0 days 00:26:31.647000,21.4,57.3,994.5,False,31.6,137,0.1,1591.647
0 days 00:27:31.663000,21.4,58.1,994.6,False,31.4,123,0.1,1651.663
0 days 00:28:31.679000,21.3,57.7,994.5,False,31.4,29,0.1,1711.679
0 days 00:29:31.677000,21.3,57.7,994.4,False,31.2,51,0.1,1771.677
0 days 00:30:31.679000,21.4,57.9,994.5,False,31.2,0,0.1,1831.679
0 days 00:31:31.679000,21.5,57.9,994.5,False,31.5,0,0.0,1891.679
0 days 00:32:31.679000,21.4,57.9,994.4,False,31.5,296,0.0,1951.679
0 days 00:33:31.696000,21.4,57.8,994.3,False,31.7,25,0.2,2011.696
0 days 00:34:31.710000,21.5,57.7,994.4,False,31.7,233,0.1,2071.71
0 days 00:35:31.728000,21.5,58.6,994.5,False,31.6,84,0.3,2131.728
0 days 00:36:31.727000,21.7,58.0,994.8,False,31.6,233,0.2,2191.727
0 days 00:37:31.725000,21.7,57.9,994.8,False,31.8,172,0.4,2251.725
0 days 00:38:31.726000,21.8,58.0,995.0,False,31.7,116,0.2,2311.726
0 days 00:39:31.753000,21.8,58.5,994.8,False,31.6,71,0.5,2371.753
0 days 00:40:31.742000,21.8,57.9,994.8,False,31.6,61,0.3,2431.742
0 days 00:41:31.742000,21.8,58.4,994.6,False,31.0,41,0.2,2491.742
0 days 00:42:31.742000,21.7,58.1,994.4,False,31.4,57,0.5,2551.742
0 days 00:43:31.761000,21.7,58.1,994.5,False,30.8,173,0.5,2611.761
0 days 00:44:31.782000,21.6,58.2,994.4,False,30.7,66,0.7,2671.782
0 days 00:45:31.756000,21.7,58.1,994.4,False,31.0,52,0.6,2731.756
