Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
11,50,HARD,39,104.589
1,51,HARD,41,104.232
16,49,HARD,38,104.561
14,49,HARD,38,104.241
55,48,HARD,37,105.175
44,48,HARD,39,105.346
18,45,HARD,37,105.627
63,51,SOFT,2,103.37
4,49,HARD,40,105.738
22,51,HARD,43,105.727
81,51,HARD,43,105.631
23,51,HARD,44,105.925
20,51,HARD,41,105.85
10,47,HARD,24,105.54
31,49,HARD,49,105.908
2,49,HARD,41,106.501
27,34,HARD,34,106.731
77,36,MEDIUM,2,106.304
24,31,HARD,20,107.553
21,4,HARD,4,108.781
