Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,37,81.677,HARD,19,63.78640244287347,75.74803617994172,0.35174139680156813,4061.5088464569785,517.4617700761466,176.58866569908423,398.71747688765794,38921511.649002545
3,54,82.451,HARD,33,63.277003623781845,73.53939212110126,0.3293659157275863,3848.458545880567,458.56544388457604,84.73076626055031,251.4233824451501,36060713.73757343
4,55,82.248,HARD,35,63.495833848621615,73.22356646665669,0.31529477645678916,3624.7046357484483,502.38814663699577,91.72470825994647,252.47186510161632,35236145.75743087
5,17,85.189,HARD,18,61.18308642137096,72.4708641276069,0.346849354494913,3882.0231281052456,475.19095463430176,141.23937708520486,632.0540964984771,36877297.24465728
6,49,83.882,HARD,26,62.0338732593504,71.36443939183627,0.36876027227421515,3832.7093052378623,467.4384525617288,88.08235517710916,238.73083605856948,35947870.95912428
10,52,82.731,HARD,31,63.336005479774016,75.6755251208908,0.3159491713404576,4088.9350501226822,510.6891788476457,124.05456486405453,397.99059821964664,39690792.601157665
11,58,81.094,HARD,38,64.33417720048358,76.5668967721347,0.36129681062087177,4064.334826319428,518.7847966385713,109.8768708790453,354.1689479390312,39425756.663940094
14,57,80.846,MEDIUM,4,64.61948442336899,78.36071289464965,0.34165071015505344,4101.19333474901,529.7018355906076,108.62875285393059,303.52941113555323,37434014.640012965
16,58,80.26,HARD,36,65.06116627654333,78.4255507530022,0.3774899632740156,4578.445926153462,536.6063880035681,103.46625292971376,749.1116238103378,45305129.048863605
18,48,83.592,HARD,29,62.40771368673077,74.48164797490668,0.35083325895571943,3567.26385988286,462.1589549405592,81.90581548014987,236.65464166647584,33900135.50815229
20,44,83.071,MEDIUM,7,62.81168873865215,75.4041743869543,0.34424880822487525,3752.518361138899,472.74323509890075,107.65536819118489,652.2297293546882,35726785.667718746
22,56,83.342,HARD,38,62.624627061498224,74.55699119934262,0.35950591588570335,3860.2633382283416,451.65209970461683,70.9732433270191,416.89280402162586,35149901.40299593
23,54,82.589,HARD,54,63.00882491840261,72.80960251642419,0.3386537030928999,3705.5024952193385,495.962144032743,94.68367279597653,249.2933663636314,35004095.33189003
24,55,82.541,HARD,34,63.21509377406844,73.65700035348418,0.3538101158290333,3712.1120043701817,434.8898929154476,82.0679675243555,267.93603394215705,34852941.321758665
31,58,82.469,HARD,41,63.350030890259156,77.63678932083951,0.36110956464994265,3761.978545602535,481.1728339101028,98.98438886487287,306.84992343626374,35203604.96119699
44,51,81.886,HARD,29,63.71694953542809,78.44951815568658,0.3411935852611118,4397.285953530219,548.1560476973482,149.2488654946426,651.1924944707324,39548198.87569691
47,55,83.006,HARD,41,62.909257011077145,74.12680925822248,0.3529249009003958,3674.7032338111626,473.70929291738156,85.46086394266355,237.65428378994142,34790267.36199754
63,53,81.495,HARD,30,63.99154962192885,77.79477479314778,0.3352222348379877,4135.655228455307,545.1949827359433,109.96529321200511,406.96472851027505,38406919.51568752
77,54,81.651,HARD,32,63.972664572354795,75.59133701487137,0.36020683226211014,3648.765736518396,520.7277125571459,88.41640609617102,251.58334543686468,34408232.5058855
