Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:27.733000,26.0,48.0,1014.5,False,40.6,299,2.9,27.733
0 days 00:01:27.730000,25.9,48.0,1014.5,False,40.6,284,2.5,87.73
0 days 00:02:27.732000,25.9,48.0,1014.5,False,40.6,342,2.4,147.732
0 days 00:03:27.735000,25.9,48.0,1014.5,False,40.7,295,2.4,207.735
0 days 00:04:27.764000,25.8,48.0,1014.5,False,41.2,289,2.7,267.764
0 days 00:05:27.774000,25.9,47.0,1014.5,False,41.0,291,4.4,327.774
0 days 00:06:27.786000,25.9,48.0,1014.5,False,41.1,282,2.2,387.786
0 days 00:07:27.779000,25.9,48.0,1014.5,False,41.1,311,2.2,447.779
0 days 00:08:27.775000,25.9,48.0,1014.5,False,41.1,291,2.4,507.775
0 days 00:09:27.800000,26.1,47.0,1014.5,False,41.2,304,2.5,567.8
0 days 00:10:27.776000,26.0,48.0,1014.5,False,40.7,328,1.8,627.776
0 days 00:11:27.775000,26.0,48.0,1014.5,False,40.3,288,1.7,687.775
0 days 00:12:27.785000,26.1,48.0,1014.5,False,40.4,297,1.7,747.785
0 days 00:13:27.778000,26.2,47.0,1014.5,False,40.3,280,1.7,807.778
0 days 00:14:27.765000,26.2,47.0,1014.4,False,40.5,324,2.2,867.765
0 days 00:15:27.789000,26.2,46.0,1014.4,False,40.6,297,2.5,927.789
0 days 00:16:27.774000,26.1,47.0,1014.4,False,40.3,294,1.7,987.774
0 days 00:17:27.784000,26.1,46.0,1014.4,False,40.1,299,2.2,1047.784
0 days 00:18:27.775000,26.1,47.0,1014.4,False,40.1,272,2.0,1107.775
0 days 00:19:27.775000,26.0,46.0,1014.4,False,40.0,293,2.5,1167.775
0 days 00:20:27.775000,26.1,47.0,1014.4,False,40.3,290,3.0,1227.775
0 days 00:21:27.786000,26.1,46.0,1014.4,False,40.5,299,2.5,1287.786
0 days 00:22:27.785000,26.2,46.0,1014.4,False,40.8,290,2.4,1347.785
0 days 00:23:27.775000,26.2,46.0,1014.5,False,40.8,285,2.4,1407.775
0 days 00:24:27.773000,26.3,46.0,1014.2,False,40.8,283,2.2,1467.773
0 days 00:25:27.792000,26.5,46.0,1014.2,False,40.7,312,2.0,1527.792
0 days 00:26:27.786000,26.7,45.0,1014.4,False,40.7,333,2.5,1587.786
0 days 00:27:27.780000,26.6,46.0,1014.4,False,40.7,305,2.0,1647.78
0 days 00:28:27.784000,26.5,46.0,1014.5,False,40.0,311,1.6,1707.784
0 days 00:29:27.778000,26.8,45.0,1014.2,False,40.1,328,2.0,1767.778
0 days 00:30:27.797000,26.9,45.0,1014.4,False,40.4,311,1.2,1827.797
0 days 00:31:27.784000,27.0,45.0,1014.4,False,40.2,303,1.8,1887.784
