Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,59,95.967,HARD,30,51.047014182220686,60.425762171667095,0.4143212577491905,3253.5292290630446,448.63021077748925,247.34929693612347,489.2937034070007,28173784.944951527
3,60,94.486,SOFT,5,51.71412045710541,65.64954976160044,0.41091128650051595,3340.6829986436687,440.74745929968844,158.50789765025456,368.56674023698406,31231912.786543235
4,48,94.925,HARD,18,51.36449050153335,57.86463145657364,0.4207158544449619,2902.652414133024,332.0434421912661,68.51787941647991,226.54076653880713,27799512.637061518
10,46,96.927,SOFT,9,50.19695898724953,60.13706466650067,0.42489252377710035,2958.0470111816653,339.1715224140948,78.03731311385809,303.3745869171634,26976054.708675418
11,33,97.477,HARD,5,49.973164717099635,56.89370378514589,0.44298352356285203,2885.8911304959083,322.1492672877964,74.95624640813973,193.80791936938013,26597326.625896707
14,54,97.741,HARD,30,49.90519955923425,55.79283335130157,0.43352916596741137,2935.1117450090323,365.03265221609695,57.5854389827056,213.38937008725142,25533553.2165045
16,46,95.371,HARD,10,51.148656539471254,65.35662741075774,0.4304805552909871,3038.7270166697886,344.93729230181464,68.64365353772514,281.1958118523994,27444307.61712645
18,36,97.851,MEDIUM,11,49.70851120213205,56.16150117914324,0.42856366989414313,3199.3847686333224,363.4160811563297,116.80311827416598,894.6908866780946,30324034.16476657
20,52,97.425,SOFT,3,50.20301286101461,56.16887124590122,0.4321931547024098,3182.4281866725173,374.691438582589,131.23755704910047,262.68014736037395,28659898.719598778
22,53,96.393,SOFT,23,50.46758103799705,61.1414476547509,0.4034401666457491,3313.3627684901962,365.8305528979173,73.02120087605775,340.8744375158604,28886204.665658765
23,13,96.888,HARD,2,50.29562764774043,57.58205561951465,0.42568325818679176,2964.6212547912373,336.0996215666151,70.20496846365062,360.49093799408405,26295903.385429714
24,47,97.461,MEDIUM,13,50.03615884243395,58.50710011432743,0.4221952492813828,2988.0915351216763,337.77495448935645,61.794982126519514,197.87131163922726,26650893.618153773
27,35,97.47,HARD,6,50.17777097527286,57.75256695908821,0.4175429631145017,2993.4662437230895,344.5753425663602,77.25076186799016,261.83925019246817,26612144.38886265
31,48,97.964,HARD,19,49.6180048191771,60.158262796089936,0.42963897392145456,2971.757581469341,372.2967252254922,78.53192934977861,337.47985183570125,26298922.46773855
43,35,97.262,HARD,6,50.12100774525632,55.58492956829522,0.44380878375104493,2951.809870914078,351.1095739026397,67.80430881947947,207.78774493070873,26634004.87016876
44,43,97.393,HARD,26,50.079136959058225,58.767335275778294,0.43174230918906126,3029.183355096947,346.9634652118565,69.49089161813464,428.69928815347913,27959243.22546538
55,15,96.561,HARD,2,50.71323705614793,63.12827979818266,0.44045813468707673,3285.9272188825935,374.28502835193825,122.32837282813522,775.7656509750811,31129956.115441084
63,30,97.047,HARD,3,50.17375295481299,58.461107374751876,0.42345173270902975,2930.4259367828754,345.1126926795094,75.96135756865758,349.3657482587692,25971923.267884437
77,46,97.524,MEDIUM,13,50.02028835820985,57.8032465158496,0.4449697837482092,2991.7019936513634,338.0819166419837,83.47470760082241,345.56758905689856,28241149.065970425
81,48,95.745,HARD,10,50.98614527216018,55.564598690041514,0.422821806730515,3077.4849981777106,361.56393826232136,83.60125449701025,275.8497398706162,28443717.484521754
