Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
4,48,HARD,18,94.925
1,59,HARD,30,95.967
81,48,HARD,10,95.745
63,30,HARD,3,97.047
16,46,HARD,10,95.371
44,43,HARD,26,97.393
55,15,HARD,2,96.561
14,54,HARD,30,97.741
27,35,HARD,6,97.47
11,33,HARD,5,97.477
43,35,HARD,6,97.262
22,53,SOFT,23,96.393
31,48,HARD,19,97.964
18,36,MEDIUM,11,97.851
24,47,MEDIUM,13,97.461
77,46,MEDIUM,13,97.524
10,46,SOFT,9,96.927
3,60,SOFT,5,94.486
20,52,SOFT,3,97.425
23,13,HARD,2,96.888
