RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
0.0,223.3416647111111,100.0,False,5,11457.3998848,0,0.7521324511445275,0.00014424179472913952,517.6015842080305,2073.3094363164073,1,54,HARD,34
0.1,226.0,100.0,False,5,11614.0,0,6.295833333333331,0.0012073967795614164,596.1899794219757,2083.361625936257,1,54,HARD,34
0.2,226.0,100.0,False,5,11614.0,0,6.295833333333331,0.0012073967795614164,596.1899794219757,2083.361625936257,1,54,HARD,34
0.3,229.01499712,100.0,False,5,11468.2751392,0,14.936755667862483,0.002864527972014227,734.0,2101.0,1,54,HARD,34
0.4,229.01499712,100.0,False,5,11468.2751392,0,14.936755667862483,0.002864527972014227,734.0,2101.0,1,54,HARD,34
0.5,235.0,100.0,False,5,11179.0,0,32.40694444444444,0.006214910447276977,880.2188331166309,2117.470390601362,1,54,HARD,34
0.6,235.0,100.0,False,5,11179.0,0,32.40694444444444,0.006214910447276977,880.2188331166309,2117.470390601362,1,54,HARD,34
0.7,240.0,100.0,False,6,10811.0,0,45.74027777777778,0.008771938703131733,977.0571367939887,2128.1448925313052,1,54,HARD,34
0.8,240.0,100.0,False,6,10811.0,0,45.74027777777778,0.008771938703131733,977.0571367939887,2128.1448925313052,1,54,HARD,34
0.9,242.3499968,100.0,False,6,10996.1749344,0,57.44457647757186,0.011016555389907045,1087.0,2141.0,1,54,HARD,34
1.0,242.3499968,100.0,False,6,10996.1749344,0,57.44457647757186,0.011016555389907045,1087.0,2141.0,1,54,HARD,34
1.1,246.27221973333334,100.0,False,6,11082.861002666667,0,68.39581518911373,0.01311675240155877,1196.0,2153.0,1,54,HARD,34
1.2,246.27221973333334,100.0,False,6,11082.861002666667,0,68.39581518911373,0.01311675240155877,1196.0,2153.0,1,54,HARD,34
1.3,250.16110862222223,100.0,False,6,11252.305447111112,0,82.38239342685681,0.015799058083306186,1333.0,2168.0,1,54,HARD,34
1.4,253.0,100.0,False,6,11376.0,0,92.72916666666666,0.01778333244813986,1436.1514365324042,2179.6854368618638,1,54,HARD,34
1.5,254.50000128,100.0,False,6,11432.250048,0,98.07260157751261,0.0188080810019164,1500.0,2187.0,1,54,HARD,34
1.6,257.0,100.0,False,6,11526.0,0,107.00694444444443,0.020521483538784326,1632.049148731358,2202.1542664237245,1,54,HARD,34
1.7,257.0,100.0,False,6,11526.0,0,107.00694444444443,0.020521483538784326,1632.049148731358,2202.1542664237245,1,54,HARD,34
1.8,258.0,100.0,False,6,11526.0,0,118.47361111111111,0.02272052783881942,1791.3193289838653,2220.449115255612,1,54,HARD,34
1.9,261.0,100.0,False,6,11683.0,0,130.07361111111112,0.024945142421413057,1883.4790852231185,2231.0386139249135,1,54,HARD,34
2.0,261.0,100.0,False,6,11683.0,0,130.07361111111112,0.024945142421413057,1883.4790852231185,2231.0386139249135,1,54,HARD,34
2.1,261.0,100.0,False,6,11683.0,0,130.07361111111112,0.024945142421413057,1883.4790852231185,2231.0386139249135,1,54,HARD,34
2.2,264.5666645333333,100.0,False,6,11080.233693866667,0,145.8845818259731,0.027977324836692623,1981.0,2242.0,1,54,HARD,34
2.3,267.0,100.0,False,7,10669.0,0,156.7736111111111,0.0300655915037622,2082.2868825716037,2253.1491868471994,1,54,HARD,34
2.4,267.9473675252951,100.0,False,7,10717.315743790048,0,165.29226448583358,0.031699274307337044,2171.0,2263.0,1,54,HARD,34
2.5,267.9473675252951,100.0,False,7,10717.315743790048,0,165.29226448583358,0.031699274307337044,2171.0,2263.0,1,54,HARD,34
2.6,269.4515223847574,100.0,False,7,10794.02764162263,0,178.867057227235,0.034302608952872196,2312.0,2279.0,1,54,HARD,34
2.7,270.0,100.0,False,7,10822.0,0,183.84861111111113,0.035257957005807264,2360.249292892033,2284.5076675406676,1,54,HARD,34
2.8,271.9124992,100.0,False,7,10863.30998272,0,195.46683297836444,0.03748606612560898,2469.0,2297.0,1,54,HARD,34
2.9,271.9124992,100.0,False,7,10863.30998272,0,195.46683297836444,0.03748606612560898,2469.0,2297.0,1,54,HARD,34
3.0,273.9124992,100.0,False,7,10906.50998272,0,207.71321582509802,0.03983464214844244,2590.0,2311.0,1,54,HARD,34
3.1,275.0,100.0,False,7,10930.0,0,214.40416666666667,0.04111781342547441,2656.2961727669594,2318.410683862855,1,54,HARD,34
3.2,277.59499904,100.0,False,7,11061.47995136,0,227.7635968690954,0.04367984646370413,2788.0,2333.0,1,54,HARD,34
3.3,278.0,100.0,False,7,11082.0,0,229.84861111111113,0.04407970448850617,2808.585163946589,2335.3660908842035,1,54,HARD,34
3.4,278.0,100.0,False,7,11050.68002304,0,243.27934840902213,0.04665541259608523,2942.0,2351.0,1,54,HARD,34
3.5,278.0,100.0,False,7,11046.0,0,245.29305555555555,0.047041595551537925,2962.2003492656704,2353.3201320089765,1,54,HARD,34
3.6,278.0,100.0,False,7,11046.0,0,245.29305555555555,0.047041595551537925,2962.2003492656704,2353.3201320089765,1,54,HARD,34
3.7,280.0,4.0,False,7,10843.0,0,260.8486111111111,0.05002479518336847,3117.262809038123,2370.571605151278,1,54,HARD,34
