Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,33,HARD,13,85.24
11,39,HARD,18,85.522
55,30,HARD,11,85.501
16,38,HARD,18,85.58
63,38,HARD,22,85.847
44,29,MEDIUM,2,85.582
23,33,HARD,21,86.389
4,24,HARD,6,86.144
14,43,HARD,25,86.105
77,27,MEDIUM,5,85.988
40,44,MEDIUM,14,85.842
81,43,MEDIUM,5,85.072
2,16,HARD,5,86.84
24,35,MEDIUM,2,85.983
10,44,MEDIUM,13,85.758
18,31,HARD,15,86.617
27,50,MEDIUM,14,85.894
20,42,MEDIUM,9,86.278
31,33,HARD,12,86.963
