Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,54,SOFT,10,77.776
4,51,SOFT,7,77.115
44,46,SOFT,6,77.809
63,50,HARD,14,78.29
16,52,SOFT,8,77.897
55,39,HARD,3,78.539
81,56,SOFT,13,77.874
11,51,SOFT,5,77.785
10,51,HARD,13,79.045
31,54,HARD,17,78.982
27,49,HARD,11,78.609
14,50,HARD,6,78.334
24,50,HARD,9,78.771
18,50,HARD,14,79.318
3,61,HARD,19,79.45
77,13,SOFT,5,79.608
20,33,HARD,4,79.805
23,45,SOFT,2,79.132
22,56,SOFT,12,79.447
2,38,HARD,4,80.172
