Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,54,77.776,SOFT,10,59.46696814415948,69.48541332188219,0.3614125771573731,3550.8972699326705,532.6247319057252,98.62843144088221,240.8739299516057,31316900.299787845
2,38,80.172,HARD,4,57.674022274541215,62.8974733552177,0.38089637885616967,3888.268836549999,552.4031946884301,95.64446527410642,525.1994460472739,33491936.796273593
3,61,79.45,HARD,19,58.228930729300835,66.2927524291138,0.3734745388267827,3511.1984369101783,595.290226963533,121.67041143216935,512.1514222911733,32305464.464651924
4,51,77.115,SOFT,7,59.922525065711035,68.23339786047251,0.38662363237159136,3463.249309193383,555.9429459234038,93.02187621759768,271.2800538344687,30529971.709939655
10,51,79.045,HARD,13,58.59030938380995,67.42456923797488,0.3601872198325007,3661.572135395051,496.48320783036905,78.27551264626489,275.36866388818044,31470067.98001032
11,51,77.785,SOFT,5,59.43567689294914,66.11715876938331,0.3833165064327136,3237.2914086948567,499.39927550696046,87.33472825437222,208.85792687489567,28680641.891989127
14,50,78.334,HARD,6,59.06383907034689,68.99713232184493,0.3627187429551923,3487.0550787562233,528.202695913653,102.03739076892266,245.09530180510527,31349606.28469004
16,52,77.897,SOFT,8,59.48211011125216,69.65389136122822,0.3831235602225168,3494.2790213994076,583.1526287716981,199.32413143284677,392.00569936782205,30907541.961722493
18,50,79.318,HARD,14,58.21753335802376,66.52641265835092,0.3546830385155581,3198.539132343077,493.6090118218894,82.25148460693812,214.2936949250548,27772410.68707253
20,33,79.805,HARD,4,57.94359951082049,62.830504780890806,0.383570415594547,3255.5574213052846,488.5515072772191,99.94542337422995,363.7491744484402,29291175.22236616
22,56,79.447,SOFT,12,58.11233841892131,67.16813115047454,0.37234876203544115,3452.667390156562,488.7551916981054,93.63429383700186,187.03324270329213,30433541.88018192
23,45,79.132,SOFT,2,58.52034774774179,60.94608070964787,0.3740396959003601,3533.5003651522165,501.2787859428918,86.77296659429676,249.87480039250235,30455198.813597742
24,50,78.771,HARD,9,58.69094435137588,67.90459016130644,0.3835404926339203,3356.5750335898083,497.82425347063497,84.74447529703052,284.93160524598625,30827602.122417074
27,49,78.609,HARD,11,58.91664790101664,68.25533829967723,0.38158936637807217,3843.2807085241748,507.7657456691115,77.99877780118996,770.6092291669829,34030442.04160056
31,54,78.982,HARD,17,58.693192228106646,70.00253558848574,0.3810183106795652,3205.5246003275206,536.3072054948998,91.14262851526138,279.56592241424966,28790599.660830002
44,46,77.809,SOFT,6,59.432463995886195,67.9730176745228,0.3915242616111177,3524.050772775687,515.7643085826022,90.86570185551956,217.73214969938942,30456599.76682191
55,39,78.539,HARD,3,59.05213628545694,67.54279760734595,0.3901781947760645,3767.765598574895,595.6479658350482,128.52863393014013,272.4730630797596,32036025.661116682
63,50,78.29,HARD,14,59.163659718979495,68.16130560688855,0.37574935282255273,3450.0547714343106,517.4953031187126,118.61462439347602,273.09015849230946,30172939.07158854
77,13,79.608,SOFT,5,58.01537779710534,68.95956411930811,0.409894920549089,3899.649895388069,587.2697816224461,116.61676706889367,264.93354040600906,34264342.220928244
81,56,77.874,SOFT,13,59.464713500026946,67.85436503317302,0.36122250745501755,3806.557842554178,498.7400664406415,112.61594499993498,241.01061802553096,32252070.36030777
