Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:01:01.220000,25.3,64.0,1012.0,False,29.6,350,2.5,61.22
0 days 00:02:01.235000,25.3,65.0,1012.0,False,29.6,337,3.2,121.235
0 days 00:03:01.220000,25.3,65.0,1012.0,False,29.6,349,2.5,181.22
0 days 00:04:01.222000,25.3,64.0,1012.0,False,29.7,338,3.0,241.222
0 days 00:05:01.223000,25.3,64.0,1012.0,False,29.8,354,3.0,301.223
0 days 00:06:01.221000,25.3,65.0,1012.0,False,29.8,347,2.7,361.221
0 days 00:07:01.231000,25.3,64.0,1012.0,False,29.4,326,1.7,421.231
0 days 00:08:01.222000,25.3,64.0,1012.0,False,29.7,333,2.2,481.222
0 days 00:09:01.223000,25.4,64.0,1012.0,False,29.7,338,2.5,541.223
0 days 00:10:01.222000,25.4,64.0,1012.2,False,29.7,6,2.5,601.222
0 days 00:11:01.223000,25.4,64.0,1012.2,False,29.8,324,2.2,661.223
0 days 00:12:01.278000,25.4,65.0,1012.2,False,29.8,344,2.0,721.278
0 days 00:13:01.261000,25.4,64.0,1012.0,False,29.8,341,3.0,781.261
0 days 00:14:01.307000,25.3,64.0,1012.2,False,29.6,0,3.0,841.307
0 days 00:15:01.273000,25.3,64.0,1012.2,False,29.3,330,2.5,901.273
0 days 00:16:01.269000,25.3,64.0,1012.2,False,29.6,348,2.5,961.269
0 days 00:17:01.269000,25.3,64.0,1012.4,False,29.5,355,2.7,1021.269
0 days 00:18:01.268000,25.3,64.0,1012.4,False,29.4,339,2.9,1081.268
0 days 00:19:01.269000,25.3,64.0,1012.2,False,29.5,342,2.2,1141.269
0 days 00:20:01.271000,25.3,63.0,1012.4,False,29.5,344,2.7,1201.271
0 days 00:21:01.270000,25.3,63.0,1012.2,False,29.5,357,2.9,1261.27
0 days 00:22:01.284000,25.3,63.0,1012.2,False,29.3,3,2.5,1321.284
0 days 00:23:01.300000,25.3,63.0,1012.4,False,29.3,346,2.5,1381.3
0 days 00:24:01.285000,25.5,62.0,1012.4,False,29.3,340,2.7,1441.285
0 days 00:25:01.287000,25.5,62.0,1012.4,False,29.6,323,3.4,1501.287
0 days 00:26:01.285000,25.6,62.0,1012.2,False,29.5,351,2.5,1561.285
0 days 00:27:01.285000,25.6,61.0,1012.5,False,29.6,329,2.7,1621.285
0 days 00:28:01.287000,25.6,61.0,1012.4,False,29.4,347,3.5,1681.287
0 days 00:29:01.283000,25.6,61.0,1012.4,False,29.3,346,2.9,1741.283
0 days 00:30:01.303000,25.5,61.0,1012.4,False,29.1,337,3.0,1801.303
0 days 00:31:01.310000,25.5,61.0,1012.4,False,29.1,337,3.0,1861.31
0 days 00:32:01.309000,25.4,60.0,1012.4,False,29.6,347,2.7,1921.309
0 days 00:33:01.311000,25.4,60.0,1012.5,False,29.3,358,3.2,1981.311
0 days 00:34:01.319000,25.5,61.0,1012.4,False,29.3,357,3.2,2041.319
0 days 00:35:01.317000,25.4,61.0,1012.5,False,29.3,351,3.7,2101.317
0 days 00:36:01.316000,25.4,61.0,1012.5,False,29.0,347,3.4,2161.316
0 days 00:37:01.317000,25.4,62.0,1012.4,False,28.7,346,3.0,2221.317
0 days 00:38:01.322000,25.4,62.0,1012.5,False,28.7,345,3.0,2281.322
0 days 00:39:01.323000,25.4,62.0,1012.5,False,29.1,345,3.0,2341.323
0 days 00:40:01.350000,25.4,62.0,1012.5,False,29.1,348,2.5,2401.35
0 days 00:41:01.348000,25.4,62.0,1012.5,False,29.1,348,2.5,2461.348
