Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,50,HARD,34,91.772
16,48,HARD,32,91.634
55,48,HARD,32,91.905
11,46,HARD,31,92.042
63,43,HARD,27,92.821
31,46,HARD,30,93.103
4,46,HARD,30,92.753
10,42,HARD,27,93.468
20,48,MEDIUM,13,92.779
44,47,MEDIUM,7,92.997
24,45,HARD,29,93.924
27,47,MEDIUM,11,93.651
18,46,HARD,34,94.446
23,46,HARD,33,94.368
77,31,HARD,15,93.979
14,33,HARD,17,93.831
3,34,HARD,26,94.487
6,9,MEDIUM,9,97.53
