Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:05.091000,15.9,67.0,991.8,False,28.1,226,2.2,5.091
0 days 00:01:05.070000,15.9,66.0,991.7,False,27.6,268,1.5,65.07
0 days 00:02:05.094000,15.9,65.0,991.7,False,27.0,291,1.4,125.094
0 days 00:03:05.099000,15.9,66.0,991.8,False,27.0,195,1.1,185.099
0 days 00:04:05.097000,15.9,64.0,991.8,False,31.0,225,1.9,245.097
0 days 00:05:05.092000,15.9,64.0,991.9,True,31.3,206,2.0,305.092
0 days 00:06:05.074000,15.8,64.0,991.9,True,31.3,206,2.0,365.074
0 days 00:07:05.068000,15.8,67.0,991.8,True,31.0,242,1.1,425.068
0 days 00:08:05.083000,15.8,68.0,991.8,True,26.5,254,1.0,485.083
0 days 00:09:05.097000,15.8,70.0,991.8,True,26.5,0,0.6,545.097
0 days 00:10:05.117000,15.7,70.0,991.9,True,26.6,0,0.7,605.117
0 days 00:11:05.125000,15.6,70.0,991.9,True,26.5,327,0.7,665.125
0 days 00:12:05.118000,15.5,71.0,991.9,True,26.5,224,0.7,725.118
0 days 00:13:05.132000,15.4,75.0,991.9,True,27.6,157,1.0,785.132
0 days 00:14:05.117000,15.4,73.0,992.0,True,29.4,238,0.6,845.117
0 days 00:15:05.135000,15.4,73.0,992.0,True,29.8,243,1.0,905.135
0 days 00:16:05.148000,15.3,73.0,991.9,True,32.2,97,0.9,965.148
0 days 00:17:05.145000,15.3,72.0,991.9,False,32.9,236,1.0,1025.145
0 days 00:18:05.143000,15.3,74.0,991.8,False,34.7,101,0.5,1085.143
0 days 00:19:05.140000,15.4,72.0,991.9,False,35.2,5,0.7,1145.14
0 days 00:20:05.160000,15.6,72.0,991.9,False,35.2,255,0.7,1205.16
0 days 00:21:05.161000,15.8,71.0,991.9,True,34.5,286,0.8,1265.161
0 days 00:22:05.201000,15.9,73.0,991.9,True,36.4,261,0.7,1325.201
0 days 00:23:05.202000,16.0,71.0,991.8,False,36.9,225,1.0,1385.202
0 days 00:24:05.192000,16.1,66.0,991.8,False,36.4,218,1.4,1445.192
0 days 00:25:05.174000,16.2,67.0,991.8,False,37.1,301,2.0,1505.174
0 days 00:26:05.190000,16.3,65.0,991.8,False,33.1,132,1.2,1565.19
0 days 00:27:05.228000,16.2,67.0,991.8,False,31.5,229,1.2,1625.228
0 days 00:28:05.224000,16.3,65.0,991.9,False,31.5,7,0.9,1685.224
0 days 00:29:05.258000,16.3,67.0,991.8,False,36.9,219,0.6,1745.258
0 days 00:30:05.263000,16.4,65.0,991.9,False,36.9,263,2.2,1805.263
0 days 00:31:05.283000,16.3,62.0,992.0,False,36.9,221,1.1,1865.283
0 days 00:32:05.283000,16.4,61.0,992.0,False,35.4,222,1.8,1925.283
0 days 00:33:05.279000,16.1,64.0,991.9,False,35.2,319,1.4,1985.279
0 days 00:34:05.300000,16.1,63.0,991.9,False,35.2,222,1.0,2045.3
0 days 00:35:05.290000,16.2,62.0,992.0,False,35.2,213,1.2,2105.29
0 days 00:36:05.303000,16.2,65.0,992.0,False,35.2,3,0.8,2165.303
0 days 00:37:05.300000,16.3,64.0,991.9,False,36.4,270,0.7,2225.3
0 days 00:38:05.319000,16.3,65.0,992.0,False,37.2,194,1.2,2285.319
0 days 00:39:05.360000,16.2,64.0,991.9,False,36.8,234,1.2,2345.36
0 days 00:40:05.340000,16.1,66.0,991.9,False,36.5,245,1.0,2405.34
0 days 00:41:05.317000,16.0,67.0,992.0,False,36.5,258,0.9,2465.317
0 days 00:42:05.323000,16.1,64.0,992.0,False,36.8,260,1.1,2525.323
0 days 00:43:05.324000,16.0,65.0,991.9,False,36.8,42,1.0,2585.324
0 days 00:44:05.330000,16.0,64.0,991.9,False,37.3,0,1.6,2645.33
0 days 00:45:05.330000,16.1,63.0,992.0,False,37.6,227,0.9,2705.33
0 days 00:46:05.348000,16.2,64.0,992.0,False,37.9,238,0.8,2765.348
0 days 00:47:05.343000,16.3,64.0,991.9,False,37.0,189,0.6,2825.343
0 days 00:48:05.372000,16.3,64.0,991.9,False,33.2,270,0.4,2885.372
0 days 00:49:05.392000,16.3,63.0,992.0,False,33.0,278,0.7,2945.392
0 days 00:50:05.392000,16.3,63.0,991.9,False,33.0,209,0.8,3005.392
0 days 00:51:05.399000,16.3,62.0,992.1,False,33.2,285,1.4,3065.399
0 days 00:52:05.396000,16.2,64.0,992.0,False,33.0,215,0.9,3125.396
0 days 00:53:05.420000,16.2,63.0,992.0,False,33.0,259,1.2,3185.42
0 days 00:54:05.424000,16.1,64.0,992.0,False,33.0,243,1.7,3245.424
0 days 00:55:05.418000,16.1,63.0,992.0,False,33.0,238,1.8,3305.418
0 days 00:56:05.444000,16.1,64.0,992.0,False,33.0,233,2.0,3365.444
0 days 00:57:05.450000,16.1,63.0,992.0,False,33.0,254,1.9,3425.45
0 days 00:58:05.468000,16.1,64.0,992.0,False,33.0,275,1.6,3485.468
0 days 00:59:05.476000,16.2,63.0,992.0,False,33.0,215,1.6,3545.476
0 days 01:00:05.467000,16.2,61.0,991.9,False,33.0,249,1.8,3605.467
0 days 01:01:05.476000,16.3,62.0,991.9,False,33.0,235,2.0,3665.476
0 days 01:02:05.493000,16.3,61.0,992.0,False,24.3,237,1.9,3725.493
0 days 01:03:05.556000,16.3,61.0,991.9,False,24.1,216,2.5,3785.556
0 days 01:04:05.509000,16.2,60.0,992.0,False,24.0,243,2.2,3845.509
