RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
0.0,279.5857133714286,100.0,False,7,11088.7999488,0,0.01584278057251387,2.9613073728432704e-06,1821.1538697041542,139.60895223988584,1,54,HARD,28
0.1,280.0071424,100.0,False,7,11112.3999744,0,4.614935662553343,0.0008626164416130249,1860.0,115.0,1,54,HARD,28
0.2,281.0,100.0,False,7,11168.0,0,15.500555555555561,0.002897339216417255,1951.580151683743,56.93576748739353,1,54,HARD,28
0.3,281.0,100.0,False,7,11168.0,0,15.500555555555561,0.002897339216417255,1951.580151683743,56.93576748739353,1,54,HARD,28
0.4,282.7888881777778,100.0,False,7,11227.927753955555,0,28.19752278311145,0.0052706361570406075,2059.0,-11.0,1,54,HARD,28
0.5,282.7888881777778,100.0,False,7,11227.927753955555,0,28.19752278311145,0.0052706361570406075,2059.0,-11.0,1,54,HARD,28
0.6,285.0,100.0,False,7,11302.0,0,44.000555555555565,0.008224513934248341,2192.030575722559,-94.54233571611631,1,54,HARD,28
0.7,285.0,100.0,False,7,11302.0,0,44.000555555555565,0.008224513934248341,2192.030575722559,-94.54233571611631,1,54,HARD,28
0.8,286.23409047272725,100.0,False,7,11305.290907927272,0,58.453758633216964,0.010926083689581544,2314.0,-171.0,1,54,HARD,28
0.9,286.23409047272725,100.0,False,7,11305.290907927272,0,58.453758633216964,0.010926083689581544,2314.0,-171.0,1,54,HARD,28
1.0,288.0,100.0,False,7,11310.0,0,79.20055555555555,0.01480404200679761,2560.1313478040033,-325.88176604534175,1,54,HARD,28
1.1,288.0,100.0,False,7,11310.0,0,79.20055555555555,0.01480404200679761,2560.1313478040033,-325.88176604534175,1,54,HARD,28
1.2,288.0,100.0,False,7,11310.0,0,79.20055555555555,0.01480404200679761,2560.1313478040033,-325.88176604534175,1,54,HARD,28
1.3,288.0,100.0,False,7,11310.0,0,79.20055555555555,0.01480404200679761,2560.1313478040033,-325.88176604534175,1,54,HARD,28
1.4,288.0,100.0,False,7,11357.0,0,108.00055555555556,0.020187292247974286,2702.2518337629454,-416.33938899699035,1,54,HARD,28
1.5,288.0,100.0,False,7,11368.8968656,0,114.48010671832834,0.02139843965629766,2787.0,-469.0,1,54,HARD,28
1.6,288.0,100.0,False,7,11386.5218656,0,124.08033202697291,0.023192898517690408,2950.0,-570.0,1,54,HARD,28
1.7,288.0,100.0,False,7,11404.0,0,133.60055555555556,0.024972403573464665,3039.3438885140013,-625.6386175140339,1,54,HARD,28
1.8,288.0,100.0,False,7,11404.0,0,133.60055555555556,0.024972403573464665,3039.3438885140013,-625.6386175140339,1,54,HARD,28
1.9,288.0,100.0,False,7,11404.0,0,133.60055555555556,0.024972403573464665,3039.3438885140013,-625.6386175140339,1,54,HARD,28
2.0,288.0,100.0,False,7,11419.0,0,152.80055555555555,0.028561237067582446,3113.0,-671.0,1,54,HARD,28
2.1,288.0,100.0,False,7,11419.0,0,152.80055555555555,0.028561237067582446,3113.0,-671.0,1,54,HARD,28
2.2,288.0,100.0,False,7,11421.666702222223,0,173.5986040604443,0.03244877524917782,3387.0,-836.0,1,54,HARD,28
2.3,288.0,100.0,False,7,11421.666702222223,0,173.5986040604443,0.03244877524917782,3387.0,-836.0,1,54,HARD,28
2.4,288.0,100.0,False,7,11421.666702222223,0,173.5986040604443,0.03244877524917782,3387.0,-836.0,1,54,HARD,28
2.5,288.0,100.0,False,7,11380.0,0,197.60055555555556,0.03693518188719061,3527.226836051749,-922.0251759435176,1,54,HARD,28
2.6,288.0,100.0,False,7,11380.0,0,197.60055555555556,0.03693518188719061,3527.226836051749,-922.0251759435176,1,54,HARD,28
2.7,288.5624992,100.0,False,7,11359.1875296,0,212.05637045884967,0.039637239840821285,3632.0,-982.0,1,54,HARD,28
2.8,289.0,100.0,False,7,11343.0,0,223.28944444444443,0.04173690818256116,3774.4557869180185,-1061.5215920792143,1,54,HARD,28
2.9,288.7142857142857,100.0,False,7,11362.714285714286,0,229.69072087283456,0.04293342460190038,3848.0,-1102.0,1,54,HARD,28
3.0,288.7142857142857,100.0,False,7,11362.714285714286,0,229.69072087283456,0.04293342460190038,3848.0,-1102.0,1,54,HARD,28
3.1,288.0,100.0,False,7,11412.0,0,245.6894444444444,0.045923880592365234,3946.7897299363954,-1153.6563540796321,1,54,HARD,28
3.2,288.0,84.37504,False,7,11303.8752768,0,253.7276296998214,0.04742636540884548,4004.0,-1183.0,1,54,HARD,28
