Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,54,91.361,HARD,28,58.30965735755943,65.81840901398908,0.3953774448932242,3543.2067554332884,430.75595000343594,90.40151090964284,289.3323736720861,35488330.61984311
3,56,93.265,SOFT,15,56.99608212972512,61.660713985644726,0.3853374805812741,3753.668859624665,419.5232910723297,86.79930874922698,322.83853415863916,37184164.50167291
4,37,93.411,HARD,19,56.928331237826356,61.58220503975874,0.4033888667747682,3617.9168015797777,445.9277106831774,89.46439584615817,259.8972426713419,36395683.7138472
5,50,93.479,MEDIUM,11,56.70864898322763,62.49552201438972,0.39448499153578576,3691.908169663442,454.0692884308881,97.18158439983807,572.0850152491441,39407143.13155303
6,53,94.169,MEDIUM,19,56.72719753100624,60.69030921374953,0.40460514479947707,3654.33066784841,478.0080513844665,100.8574511536573,653.4175344614498,36447576.22419288
10,38,94.487,HARD,22,56.448505748553195,64.6823935449788,0.35332503378560154,4080.733482562511,520.2516996297795,158.08234367910757,711.3827140628125,42339829.89441614
11,54,91.819,MEDIUM,13,57.83308127478103,67.32560885654958,0.3919888052281007,3826.529779181581,484.66050064443345,99.97369322203724,705.7911639219984,41475439.80487567
14,53,93.331,HARD,39,57.16719514120642,65.44520228854792,0.3946459638319737,3902.4577064785003,486.7582758694097,150.2906833658012,356.41004041850925,39042351.309714414
16,53,91.488,HARD,29,58.25151789820317,68.79138973299378,0.4010365496036123,4044.7788019019235,460.28951086999854,95.14921365535979,667.8979195070705,42209503.14473981
18,52,93.312,MEDIUM,14,57.00368448387952,60.184163049081064,0.41118357300160074,3703.655428259124,460.99225290751895,102.12306000218233,271.8128267137543,37724423.48294962
20,52,93.511,MEDIUM,10,56.76749024156281,63.22749771316371,0.3900925200910647,3713.104773315637,482.7141395109712,121.72904292652147,243.17504307710632,37585887.43789106
22,55,93.035,SOFT,17,57.205501523120944,64.61153362993355,0.37175306260819674,3889.3724239384874,469.6865128276898,100.28819340153862,646.7271954926522,39210794.63479441
23,57,93.447,HARD,41,56.92860190027164,61.20333713229876,0.4033888667747682,3885.32958047039,497.04100060373673,268.17559355869435,430.2817505399247,40706674.594935834
24,4,95.731,MEDIUM,4,55.50032867931442,59.17210033938611,0.4051358432330769,3602.8480362423975,470.78259089237775,155.726178354946,300.03840824100746,36045987.911483094
31,56,93.163,SOFT,15,57.04922299823423,67.34495809096202,0.39662814520946416,3597.301038803071,443.90809478208683,87.78646623812159,355.76189297709556,36057411.8084916
44,55,92.941,HARD,33,57.29922361599068,66.00055389896262,0.4088234220184432,3828.941514252635,480.35128461385574,96.05973203056188,558.5360290062013,39818476.06552709
47,57,92.528,MEDIUM,3,57.719012852998304,65.59695933718841,0.3846827958508387,3511.1442762752913,508.3678706693303,120.0956646110667,249.61017668667458,35073140.14154798
55,56,91.79,HARD,29,58.10656156065067,68.6644087259891,0.3997267439637287,3856.9424143756783,469.32511046776114,78.88477149482523,852.3846866483503,39412331.75619766
63,56,92.195,MEDIUM,16,57.76196060382339,65.50076589995336,0.37984812831274034,3947.6059970189776,489.15851319746236,123.85678401070082,725.997577207541,39899519.6628691
77,56,93.184,HARD,30,57.19179032765659,64.00421286689847,0.3982693761312883,3627.367450042984,456.49506492195974,78.56751383933849,271.9287622200941,35048513.59126997
