Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
33,52,HARD,23,99.096
44,41,HARD,4,98.485
11,32,HARD,2,99.566
16,41,HARD,9,99.303
3,43,HARD,13,100.345
77,41,HARD,7,100.147
55,40,HARD,11,100.377
4,41,HARD,11,100.228
22,47,HARD,15,101.151
5,40,HARD,2,100.481
99,44,HARD,18,101.145
18,36,HARD,2,101.189
7,43,HARD,12,101.34
63,36,HARD,5,101.12
6,46,HARD,21,101.818
47,36,MEDIUM,2,101.395
9,42,MEDIUM,6,102.886
14,46,MEDIUM,7,100.067
31,28,MEDIUM,6,102.194
10,12,HARD,2,102.015
