Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
44,45,HARD,18,89.699
16,45,HARD,16,90.569
77,45,HARD,23,90.524
4,44,HARD,23,91.42
3,51,HARD,31,91.284
55,51,HARD,23,91.223
14,48,HARD,24,91.698
18,48,HARD,27,91.992
31,48,HARD,29,92.21
22,51,HARD,21,90.826
10,52,SOFT,6,90.266
63,49,HARD,31,92.049
99,49,HARD,26,92.346
6,51,HARD,32,92.477
7,48,HARD,30,91.895
11,50,SOFT,5,88.617
9,51,HARD,26,92.909
47,50,HARD,26,92.862
5,35,HARD,19,93.059
