RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,284.2833344,100.0,False,7,11236.2750368,0,0.1767489655812046,4.0888317952989775e-05,3353.3569808333705,910.7055218029014,1,68,MEDIUM,26.0,78.97465052162653,99.94151172958482,-825.3239154562175,-60.43250944604967,55.05414304454654,-296.6337363539498,281.29913700048024,9601.017921584596
0.1,285.03333333333336,100.0,False,7,11262.15,0,7.352565952959696,0.001700909838235,3363.0,845.0,1,68,MEDIUM,26.0,79.11039897228699,93.74953130788981,-819.9863273210661,-90.09588308144465,83.18405674459457,-290.8589765969512,287.42827954214505,23902.299100997578
0.2,285.03333333333336,100.0,False,7,11262.15,0,7.352565952959696,0.001700909838235,3363.0,845.0,1,68,MEDIUM,26.0,79.24296388845725,81.36557046449752,-809.311151050764,-118.60430476543992,112.53979895297556,-134.58380341666916,155.04881912726148,42703.35213230942
0.3,285.03333333333336,100.0,False,7,11262.15,0,7.352565952959696,0.001700909838235,3363.0,845.0,1,68,MEDIUM,26.0,79.3723452701373,68.98160962110524,-798.6359747804619,-117.01264376477849,114.19382057004687,1534.2129120738246,10.936605472111793,61237.083289026596
0.4,287.0,100.0,False,7,11330.0,0,26.160555555555547,0.0060518663284112,3383.2309401739344,653.246844725883,1,68,MEDIUM,26.0,79.49854311732715,56.59764877776979,-787.9607985101524,188.238277649325,114.72712004739792,2529.1260534703215,-152.23304857300795,85171.07193289514
0.5,287.0,100.0,False,7,11331.0,0,38.9161111111111,0.0090026797009679,3393.9597788544083,429.3345076167552,1,68,MEDIUM,26.0,79.62155743002704,48.79235526023422,-837.8307761987907,388.8125669292858,83.74721085544527,-3808.9234496450786,-331.76336708366324,124830.66651399742
0.6,287.1333333333333,100.0,False,7,11335.533333333333,0,40.83514780567769,0.0094466210970201,3395.0,401.0,1,68,MEDIUM,26.0,79.76446084779445,44.397496232090816,-866.5655603187759,-573.5464122796907,48.37444663066526,-9715.944667319955,336.4566981193199,178794.87268472335
0.7,287.1333333333333,100.0,False,7,11335.533333333333,0,40.83514780567769,0.0094466210970201,3395.0,401.0,1,68,MEDIUM,26.0,79.89624881291576,33.26083797299589,-723.7667812845964,-1554.376366534705,151.03855047930927,913.9198675230227,1561.8230512472583,302357.40748789586
0.8,287.1333333333333,100.0,False,7,11335.533333333333,0,40.83514780567769,0.0094466210970201,3395.0,401.0,1,68,MEDIUM,26.0,79.98022964689659,-0.04963653080721997,-557.4047709355517,-390.76243877508614,360.73905688011695,17207.486551952596,83.58423787660399,344246.4595583228
0.9,289.0,100.0,False,7,11399.0,0,67.8161111111111,0.0156882768978494,3393.341602904583,222.6581522754903,1,68,MEDIUM,26.0,79.9971941638611,-38.880013689004045,-645.607869123988,1887.120943855814,167.75539805463006,14664.14477400612,-1781.0772194700742,477151.2444949334
