Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,38,MEDIUM,13,84.745
16,38,SOFT,5,84.336
63,40,HARD,17,85.288
55,41,SOFT,11,84.446
44,43,SOFT,10,84.434
11,46,SOFT,4,84.03
4,43,SOFT,10,84.718
10,30,HARD,13,86.718
45,41,MEDIUM,22,86.624
24,41,HARD,23,86.361
31,37,HARD,18,86.593
47,43,SOFT,10,85.298
77,45,SOFT,10,85.706
22,43,HARD,25,86.857
6,17,HARD,2,86.798
20,37,HARD,13,86.798
3,39,HARD,20,86.603
18,34,HARD,17,87.467
14,7,MEDIUM,7,87.203
5,4,MEDIUM,5,87.501
