RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,278.8166656,99.0,False,7,11268.4707968,0,0.1652229336897845,3.841633421415981e-05,1236.0,-1172.0,3,56,HARD,27,77.36701130484333,-699.1922642066515,-188.70931470162532,67.53222735325457,0.7253924206153887,337.66221157334655,3.5264358076042432,4943.2893402926675
0.1,280.0,99.0,False,7,11309.0,0,5.709999999999994,0.0013276441923898,1182.6015887325216,-1186.5217285445233,3,56,HARD,27,77.67799131789695,-705.7310938914566,-190.39898496758497,101.29844851058922,1.078036001375813,337.6632283244322,3.429556882672962,12426.640269612482
0.2,280.0,99.0,False,7,11309.0,0,5.709999999999994,0.0013276441923898,1182.6015887325216,-1186.5217285445233,3,56,HARD,27,77.99234642479499,-718.8087532610643,-193.77832549950426,135.06487301814101,1.411303797149981,168.83342470964394,1.540597829343212,22586.886625721974
0.3,281.8624992,99.0,False,7,11383.499968,0,17.406847154505215,0.0040473028953583,1070.0,-1217.0,3,56,HARD,27,78.31007662553746,-731.8864126306704,-197.1576660314247,135.065133452518,1.3861555672444554,497.98528337319607,11.726986581773463,32929.57809883811
0.4,283.0,99.0,False,7,11429.0,0,24.57666666666666,0.0057143728140631,1001.0898141619612,-1235.621390393061,3,56,HARD,27,78.63118192012436,-744.9640720002645,-200.53700656336332,234.66192969278023,3.7567011135046737,2568.214303589383,9.746420315315227,51323.17850231441
0.5,284.07499946666667,99.0,False,7,11498.3374656,0,34.76146901555604,0.0080824627771351,903.0,-1262.0,3,56,HARD,27,78.95566230855592,-777.4008269720912,-208.63161257013985,648.7079941703946,3.335439630307501,293.17554644147236,-35.12384672937326,103806.76956993403
0.6,285.0,99.0,False,7,11558.0,0,43.57666666666667,0.0101321030514373,817.9173738177842,-1284.6451520324806,3,56,HARD,27,79.3158857884834,-870.4445269420961,-233.52159238636773,293.2970389810747,-3.2680682323699792,-5975.433634768448,-51.094300478008684,130533.95034917368
0.7,286.8166656,99.0,False,7,11607.0499712,0,52.3044266550268,0.0121614130096017,734.0,-1307.0,3,56,HARD,27,79.706188391954,-833.8874346338918,-224.46248395055704,-546.378732783295,-6.883420465294237,-2330.9517369700393,-11.135497653522048,178311.9625617417
0.8,289.0,99.0,False,7,11666.0,0,62.84333333333333,0.0146118365202133,632.9748388010302,-1334.2360520733826,3,56,HARD,27,79.97882662039223,-764.5668599297142,-206.44755181938876,-172.89330841293318,-5.495167763074389,1423.0340667117632,15.64057814877251,192439.41847582205
0.9,289.37083306666665,99.0,False,7,11681.204155733334,0,70.00200503762143,0.0162763144385011,564.0,-1353.0,3,56,HARD,27,80.27599161598923,-800.217849063261,-216.50945144650336,-261.7719194409424,-3.755304835539735,-2446.6055281953254,16.357772602919773,214451.3683038995
1.0,289.37083306666665,99.0,False,7,11681.204155733334,0,70.00200503762143,0.0162763144385011,564.0,-1353.0,3,56,HARD,27,80.57015656807417,-713.8334275692927,-193.49902117615898,-662.2144140519982,-2.223613242490434,-212.70664516927468,29.532907740666925,263592.83976960427
1.1,290.8624992,99.0,False,7,11735.749973333332,0,87.77142035770379,0.0204079188258689,392.0,-1400.0,3,56,HARD,27,80.7907924185447,-672.2717791487554,-182.28784746896054,-304.3132484747973,2.1512767125936505,3607.1116330248424,35.751088141190834,284939.54491725925
1.2,290.8624992,99.0,False,7,11735.749973333332,0,87.77142035770379,0.0204079188258689,392.0,-1400.0,3,56,HARD,27,80.99699982940544,-655.2045177845329,-177.15588240168813,59.2079125529702,4.926604385747733,3510.621593697684,-3.308855869948679,289292.55999646493
1.3,293.0,99.0,False,7,11807.0,0,101.71,0.0236488074970174,257.8207010364712,-1435.8816701383005,3,56,HARD,27,81.18660959820454,-683.9600646761011,-184.42745374521678,397.8110702647396,1.4895055386039147,386.3885067403651,-25.42024566034492,317578.57018625614
1.4,293.4,99.0,False,7,11823.8,0,105.63521769730758,0.0245614681764738,220.0,-1446.0,3,56,HARD,27,81.44200547146707,-732.1005801189858,-197.5820971154576,136.48561390104322,-0.15744474632125177,-1147.673184765214,3.3152399692497037,327940.13272585167
1.5,293.4,99.0,False,7,11823.8,0,105.63521769730758,0.0245614681764738,220.0,-1446.0,3,56,HARD,27,81.64332154916715,-710.3060664824752,-191.57042878718926,168.2764333116968,2.1525535324538554,2199.4884280370024,-1.1716820688384026,340478.3552279903
1.6,295.1166666666667,99.0,False,7,11898.933333333332,0,123.6749202988158,0.0287559176320486,46.0,-1493.0,3,56,HARD,27,81.83995673935968,-764.7069181107952,-205.93017369371978,576.3832995084438,-0.3917811600889323,3585.5564637812545,-27.787161046935626,386156.02513361315
1.7,295.1166666666667,99.0,False,7,11898.933333333332,0,123.6749202988158,0.0287559176320486,46.0,-1493.0,3,56,HARD,27,82.06392991591153,-821.5969135425504,-221.62141576664908,885.3877260679477,-3.4048786769332704,-104.87610828969878,-4.341069372250925,461788.96182706096
1.8,296.06666666666666,99.0,False,7,11960.833333333334,0,141.7702399622355,0.0329632987284718,-127.0,-1540.0,3,56,HARD,27,82.23425494258856,-935.4963586380785,-252.7050360794135,555.408077850504,-1.2599950345391173,-7485.7495961025825,14.907995854069561,515731.59952962113
