Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
16,51,SOFT,8,94.57
55,52,SOFT,11,95.74
44,53,SOFT,12,96.228
63,56,SOFT,13,96.302
20,53,SOFT,10,96.623
77,53,SOFT,10,96.599
31,53,SOFT,13,97.11
22,53,SOFT,12,97.104
14,44,SOFT,2,96.733
24,39,MEDIUM,2,96.685
47,37,SOFT,4,96.956
18,49,SOFT,4,97.146
23,50,SOFT,7,97.355
3,50,SOFT,6,97.261
4,51,SOFT,9,96.988
6,51,SOFT,9,98.251
27,49,SOFT,5,98.201
11,52,SOFT,12,96.089
1,51,SOFT,11,95.44
10,34,HARD,2,97.324
