Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:07.521000,28.3,38.7,995.1,False,44.6,199,0.3,7.521
0 days 00:01:07.511000,28.3,38.6,995.2,False,44.3,230,0.2,67.511
0 days 00:02:07.522000,28.3,38.1,995.1,False,44.3,166,0.3,127.522
0 days 00:03:07.522000,28.4,37.7,995.1,False,44.5,238,0.2,187.522
0 days 00:04:07.522000,28.5,37.4,995.1,False,44.5,235,0.2,247.522
0 days 00:05:07.526000,28.4,37.7,995.1,False,44.4,9,0.2,307.526
0 days 00:06:07.521000,28.5,38.4,995.0,False,44.3,351,0.3,367.521
0 days 00:07:07.520000,28.6,38.5,995.1,False,44.3,319,0.2,427.52
0 days 00:08:07.520000,28.4,38.5,994.9,False,44.0,171,0.0,487.52
0 days 00:09:07.522000,28.3,38.5,995.1,False,44.9,211,0.4,547.522
0 days 00:10:07.525000,28.4,38.1,995.1,False,44.9,0,0.2,607.525
0 days 00:11:07.521000,28.5,38.0,995.1,False,44.3,0,0.1,667.521
0 days 00:12:07.523000,28.5,38.3,995.0,False,44.3,153,0.3,727.523
0 days 00:13:07.521000,28.6,38.5,995.1,False,44.4,224,0.3,787.521
0 days 00:14:07.523000,28.6,38.5,995.0,False,44.8,120,0.1,847.523
0 days 00:15:07.522000,28.7,38.6,995.1,False,44.5,0,0.0,907.522
0 days 00:16:07.523000,28.7,38.2,995.0,False,44.5,315,0.0,967.523
0 days 00:17:07.522000,28.7,38.3,995.2,False,44.7,315,0.3,1027.522
0 days 00:18:07.782000,28.8,38.4,995.0,False,44.7,5,0.3,1087.782
0 days 00:19:07.521000,28.3,38.9,995.0,False,43.9,310,0.2,1147.521
0 days 00:20:07.530000,28.1,39.1,995.0,False,43.9,348,0.3,1207.53
0 days 00:21:07.520000,28.1,38.6,994.8,False,44.6,336,0.6,1267.52
0 days 00:22:07.520000,27.8,39.8,994.9,False,44.6,345,0.6,1327.52
0 days 00:23:07.523000,27.8,40.1,994.9,False,44.2,338,0.4,1387.523
0 days 00:24:07.522000,27.8,40.1,994.9,False,44.2,338,0.4,1447.522
0 days 00:25:07.523000,28.2,39.2,994.8,False,45.0,178,0.1,1507.523
0 days 00:26:07.523000,28.5,38.3,994.9,False,45.3,163,0.4,1567.523
0 days 00:27:07.537000,28.7,38.1,994.8,False,45.2,147,0.3,1627.537
0 days 00:28:07.537000,28.7,38.1,994.8,False,45.2,0,0.2,1687.537
0 days 00:29:07.536000,28.6,37.8,994.9,False,45.4,192,0.2,1747.536
0 days 00:30:07.535000,28.5,37.8,994.9,False,45.4,182,0.5,1807.535
0 days 00:31:07.539000,28.4,38.1,994.9,False,45.1,189,0.3,1867.539
0 days 00:32:07.536000,28.4,38.1,994.8,False,45.3,200,0.3,1927.536
0 days 00:33:07.565000,28.6,38.1,994.8,False,44.8,204,0.4,1987.565
0 days 00:34:07.568000,28.8,37.0,994.8,False,45.3,336,0.2,2047.568
0 days 00:35:07.570000,28.7,37.5,994.8,False,44.8,46,0.2,2107.57
0 days 00:36:07.583000,28.8,38.0,994.9,False,43.0,271,0.1,2167.583
0 days 00:37:07.592000,28.8,38.5,994.9,False,42.5,144,0.5,2227.592
0 days 00:38:07.600000,28.7,38.8,994.9,False,42.5,0,0.3,2287.6
