Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
44,44,HARD,16,94.015
33,41,HARD,2,93.228
77,56,MEDIUM,5,92.09
4,38,HARD,5,94.396
11,44,MEDIUM,11,93.97
16,39,HARD,7,94.988
3,36,HARD,4,94.932
55,48,HARD,11,94.509
22,38,HARD,5,94.761
18,31,HARD,3,94.865
7,45,MEDIUM,16,95.192
99,32,MEDIUM,2,95.122
31,33,HARD,2,95.25
63,40,MEDIUM,4,95.036
5,26,HARD,2,95.566
47,38,HARD,5,96.134
10,48,HARD,9,94.09
6,16,MEDIUM,2,96.602
14,31,HARD,2,96.063
