Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,55,SOFT,4,78.446
11,52,SOFT,2,78.949
4,61,MEDIUM,42,80.903
63,57,MEDIUM,39,80.962
77,43,MEDIUM,25,80.758
16,63,SOFT,10,78.574
22,61,MEDIUM,43,80.544
5,47,MEDIUM,32,81.211
20,61,MEDIUM,45,81.238
18,46,MEDIUM,30,81.75
23,61,MEDIUM,44,81.757
10,34,MEDIUM,17,81.713
44,50,MEDIUM,32,81.419
31,37,MEDIUM,19,81.887
24,61,MEDIUM,43,81.286
6,62,MEDIUM,44,81.338
47,55,SOFT,3,78.999
3,61,HARD,31,81.577
14,5,INTERMEDIATE,5,99.685
