Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
44,50,MEDIUM,8,85.084
33,57,SOFT,5,83.196
14,48,HARD,25,86.682
11,49,MEDIUM,11,85.613
31,46,HARD,22,87.061
18,44,HARD,21,87.356
55,46,HARD,19,86.57
16,46,HARD,19,86.555
4,51,MEDIUM,2,85.746
5,53,MEDIUM,27,86.434
10,46,MEDIUM,16,87.019
3,50,HARD,24,87.198
22,50,HARD,16,87.043
7,53,HARD,23,86.358
99,40,MEDIUM,8,87.823
47,46,MEDIUM,26,88.412
63,55,SOFT,9,85.768
9,55,SOFT,27,87.34
6,44,HARD,26,88.732
77,39,HARD,6,87.246
