Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
4,55,HARD,26,90.98
1,48,HARD,25,91.261
16,56,HARD,37,91.084
11,55,MEDIUM,32,90.855
55,55,HARD,28,90.928
44,54,MEDIUM,31,91.233
22,55,HARD,27,91.682
63,43,HARD,19,91.921
14,55,MEDIUM,34,91.727
31,51,HARD,29,92.037
27,56,MEDIUM,28,91.941
10,56,HARD,44,92.055
81,43,MEDIUM,9,90.634
24,56,SOFT,28,91.991
3,57,MEDIUM,34,92.122
77,55,MEDIUM,26,92.098
18,57,MEDIUM,29,91.588
23,55,SOFT,2,90.849
20,33,MEDIUM,5,91.774
2,15,HARD,4,93.452
