Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,58,SOFT,10,73.889
14,56,SOFT,10,73.837
10,55,SOFT,9,74.441
11,59,SOFT,15,74.231
55,54,SOFT,15,74.934
44,58,SOFT,13,73.904
4,50,SOFT,11,74.39
23,55,MEDIUM,11,74.468
81,54,MEDIUM,8,74.299
31,51,SOFT,8,74.57
18,37,SOFT,3,75.171
27,53,SOFT,5,74.472
40,49,SOFT,3,74.82
77,49,SOFT,2,74.698
22,35,SOFT,25,76.253
20,37,MEDIUM,2,75.489
63,54,HARD,38,75.124
24,39,SOFT,2,75.417
16,33,SOFT,22,77.277
2,13,SOFT,13,77.399
