Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,58,73.889,SOFT,10,57.387209126956755,65.02519644679604,0.39105030163012006,3529.4216633452043,639.7188334914592,140.83043101055293,581.8236361375606,29402091.531779982
2,13,77.399,SOFT,13,54.628483301353675,60.3947355585786,0.40981739756524793,3265.8972906791664,587.7163797913803,100.59675829735912,264.87143034885304,26889662.766800176
4,50,74.39,SOFT,11,56.6731068801054,61.81442758271194,0.3822801977756984,3526.0124239353913,647.6938668056686,105.70816411271434,420.9386232331027,31203032.838505436
10,55,74.441,SOFT,9,56.78264158360934,64.43241799066071,0.40325943426205646,3422.7276103683553,613.0046451398182,110.35379432004798,216.35686036859315,28534137.148155436
11,59,74.231,SOFT,15,56.8559659376609,65.76065036145513,0.3731296902247267,3603.823189227048,667.3729781469495,110.53961333233138,549.1060807453507,30441534.63011781
14,56,73.837,SOFT,10,57.520939987933545,66.46616653236254,0.38887330317037777,3419.1475560048907,632.3682600571678,101.48484592671775,318.4501725033302,27892209.903950773
16,33,77.277,SOFT,22,53.58611170456531,59.79622187050521,0.4253565781416729,3837.478392636255,572.7486861612489,94.79926749343906,505.2807866591462,31839933.322950173
18,37,75.171,SOFT,3,56.37140987720714,59.35612326270934,0.3639625874329039,3398.6157890539293,598.1237399811624,123.34914654931208,334.85052068232164,29993724.61717724
20,37,75.489,MEDIUM,2,56.231712518061514,63.62084185313783,0.40893974839093666,3411.017006407347,620.3319394883983,210.3363398153671,325.0459124167379,29333780.318930563
22,35,76.253,SOFT,25,55.6076309442672,64.07629079389838,0.3873185403685972,3541.9591660805772,625.7442365667823,121.61330085004576,269.55882072202087,28083528.43837496
23,55,74.468,MEDIUM,11,56.421899703257665,60.548435795650136,0.41641725955463255,3524.9585377572894,602.7541528233072,112.76156926149525,223.907749114074,29932883.07281799
24,39,75.417,SOFT,2,56.34770805386942,65.3553200001814,0.4153246902668431,3427.81745778145,627.5298080057555,197.87264676449306,387.5440985892217,29297255.398791708
27,53,74.472,SOFT,5,56.92932095729631,65.58181276886933,0.3961822573448437,3433.4719880883963,616.7344431149289,114.76330930278442,232.53396908343356,28827663.060334485
31,51,74.57,SOFT,8,56.67690101273702,67.30824415793502,0.4321353005780132,3471.205321463016,615.0606433382006,135.08020888907447,299.0428922669871,27919276.453291286
40,49,74.82,SOFT,3,56.48856344545681,67.35573588547534,0.40046755193693173,3737.681434040865,615.0004913763206,100.05646750219773,589.0346014883086,31872951.080123723
44,58,73.904,SOFT,13,57.24781931160207,67.41707758453121,0.3982277970481292,3546.8854800902723,679.09566237614,108.33802882063257,301.4674179845401,29894641.651055664
55,54,74.934,SOFT,15,56.46679671075558,65.09656551368641,0.42239067837754224,3235.9166645155624,591.1459835957583,110.39507008653243,237.8041524823041,27784595.927497678
63,54,75.124,HARD,38,56.331799230957124,65.18228424243206,0.390572150219773,3194.9807012526235,543.1884233236958,98.59337473100727,241.51935825252895,27113188.07146029
77,49,74.698,SOFT,2,56.672958447753395,65.38534357949577,0.4123877211390646,3824.316739316268,636.5074227820692,153.8332862816868,426.9011902820395,30751986.33942847
81,54,74.299,MEDIUM,8,56.97919117323774,63.11900176560388,0.3743284918680373,3341.485943570103,637.4120365190537,113.75209905340799,266.6525149972824,27715603.63759557
