Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
63,48,HARD,2,69.164
81,56,MEDIUM,5,68.697
55,56,MEDIUM,9,69.282
44,61,MEDIUM,8,69.562
1,68,SOFT,7,67.719
27,51,HARD,12,70.215
11,56,MEDIUM,10,69.694
20,45,HARD,7,70.125
3,49,HARD,12,70.426
10,45,MEDIUM,3,69.609
16,55,MEDIUM,10,69.584
31,45,MEDIUM,2,69.649
18,54,HARD,12,70.143
22,54,HARD,10,70.318
23,41,HARD,2,70.364
77,48,HARD,6,70.449
24,54,HARD,3,70.47
14,70,SOFT,2,67.694
2,60,MEDIUM,12,70.406
4,53,MEDIUM,2,68.016
