Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
33,52,HARD,19,78.999
44,66,HARD,37,79.82
11,49,HARD,9,79.468
10,66,HARD,35,80.51
16,63,HARD,33,80.665
55,63,HARD,21,80.081
5,70,HARD,37,80.46
7,63,HARD,31,80.713
14,54,HARD,15,80.711
4,67,HARD,23,80.617
99,68,HARD,52,81.523
3,40,MEDIUM,4,81.069
31,67,HARD,53,81.348
18,61,MEDIUM,29,80.93
77,69,SOFT,5,77.774
63,61,HARD,46,82.016
6,66,MEDIUM,19,81.546
9,61,MEDIUM,3,81.402
