RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife
0.0,254.8749984,100.0,False,6,11621.5832128,8,0.18302774920617737,4.315226084365188e-05,-307.62478788457946,1227.885825858908,33,52,HARD,19
0.1,255.0,100.0,False,6,11631.0,8,0.9000000000000021,0.00021219205791323821,-300.61883467692434,1226.9730057245456,33,52,HARD,19
0.2,257.4,100.0,False,6,11192.6,8,7.819915617360222,0.0018436933195061476,-233.0,1218.0,33,52,HARD,19
0.3,261.0,100.0,False,7,10535.0,8,18.3,0.004314571844235834,-130.39454997777145,1203.8269041266453,33,52,HARD,19
0.4,261.95,100.0,False,7,10573.316666666668,8,23.861086416655482,0.00562570336755081,-76.0,1196.0,33,52,HARD,19
0.5,264.0,100.0,False,7,10656.0,8,35.9,0.008464105421205815,41.54724654024011,1178.2946659036495,33,52,HARD,19
0.6,264.23333333333335,100.0,False,7,10701.033333333333,8,40.00786624008026,0.009432612744666863,82.0,1172.0,33,52,HARD,19
0.7,264.23333333333335,100.0,False,7,10701.033333333333,8,40.00786624008026,0.009432612744666863,82.0,1172.0,33,52,HARD,19
0.8,265.9,100.0,False,7,10867.15,8,56.25483250160193,0.013263142973421559,243.0,1146.0,33,52,HARD,19
0.9,265.9,100.0,False,7,10867.15,8,56.25483250160193,0.013263142973421559,243.0,1146.0,33,52,HARD,19
1.0,271.0,100.0,False,7,10985.066666666668,8,72.83660080539748,0.017172609129224754,406.0,1118.0,33,52,HARD,19
1.1,271.0,100.0,False,7,10985.066666666668,8,72.83660080539748,0.017172609129224754,406.0,1118.0,33,52,HARD,19
1.2,271.0,100.0,False,7,10985.066666666668,8,72.83660080539748,0.017172609129224754,406.0,1118.0,33,52,HARD,19
1.3,271.0,100.0,False,7,11196.0,8,89.69999999999999,0.02114847510535269,573.0101021725305,1089.4894879159897,33,52,HARD,19
