Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:45.873000,25.7,56.0,1010.7,False,49.2,284,0.8,45.873
0 days 00:01:45.871000,25.8,54.0,1010.7,False,50.1,264,0.8,105.871
0 days 00:02:45.872000,25.8,55.0,1010.7,False,49.5,322,0.8,165.872
0 days 00:03:45.884000,25.8,55.0,1010.5,False,48.9,172,1.0,225.884
0 days 00:04:45.872000,25.7,55.0,1010.7,False,48.8,174,0.8,285.872
0 days 00:05:45.884000,25.8,54.0,1010.7,False,48.9,322,0.6,345.884
0 days 00:06:45.873000,25.5,55.0,1010.7,False,48.9,331,1.5,405.873
0 days 00:07:45.871000,25.5,56.0,1010.7,False,48.8,66,1.1,465.871
0 days 00:08:45.870000,25.5,56.0,1010.5,False,48.8,293,0.8,525.87
0 days 00:09:45.872000,25.7,54.0,1010.7,False,48.8,274,1.3,585.872
0 days 00:10:45.878000,25.7,54.0,1010.5,False,49.4,279,1.5,645.878
0 days 00:11:45.874000,25.6,53.0,1010.5,False,50.1,273,1.6,705.874
0 days 00:12:45.874000,25.8,52.0,1010.5,False,50.1,280,1.3,765.874
0 days 00:13:45.874000,25.8,53.0,1010.5,False,50.3,287,2.2,825.874
0 days 00:14:45.874000,25.6,56.0,1010.5,False,49.9,272,1.8,885.874
0 days 00:15:45.872000,25.6,56.0,1010.5,False,50.2,216,1.6,945.872
0 days 00:16:45.874000,25.5,56.0,1010.5,False,50.2,271,1.8,1005.874
0 days 00:17:45.881000,25.4,58.0,1010.5,False,49.4,279,1.0,1065.881
0 days 00:18:45.886000,25.5,56.0,1010.4,False,49.4,293,0.8,1125.886
0 days 00:19:45.874000,25.4,56.0,1010.5,False,49.8,280,0.6,1185.874
0 days 00:20:45.874000,25.3,55.0,1010.5,False,50.0,324,1.2,1245.874
0 days 00:21:45.905000,25.4,54.0,1010.4,False,49.6,281,1.0,1305.905
0 days 00:22:45.878000,25.5,54.0,1010.4,False,50.5,248,2.0,1365.878
