Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,50,HARD,17,106.05
11,36,HARD,3,106.046
63,42,HARD,10,107.177
44,39,HARD,7,107.044
10,39,HARD,30,108.519
5,41,HARD,33,108.206
14,49,HARD,31,107.989
3,44,MEDIUM,11,108.276
4,37,HARD,17,107.997
31,36,MEDIUM,3,108.297
77,42,MEDIUM,9,108.179
23,48,HARD,19,107.966
22,42,SOFT,7,107.523
47,40,HARD,17,108.41
6,37,HARD,20,109.583
18,38,MEDIUM,9,108.038
20,12,HARD,3,108.789
24,12,HARD,3,108.723
16,13,HARD,4,107.531
55,3,MEDIUM,3,108.978
