Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,46,85.456,MEDIUM,2,54.209824424884374,60.12929163042952,0.40284333936470157,3536.9374675729373,511.01066182261684,188.83364416804264,630.9029223921384,32189850.27314637
3,54,87.285,SOFT,9,53.01778340249498,58.62197124798806,0.40142771989297793,3207.424183905735,414.35628115621,83.70936433885551,767.1573942031666,29114314.058936946
4,53,85.619,SOFT,5,53.99399808242461,60.04199960852534,0.406737363451542,3304.2515052670155,507.0303719343703,165.52813207183348,411.35325761644276,30315946.690636784
5,59,87.629,MEDIUM,18,52.50590552693073,56.61694212353025,0.4317675357016745,3005.199364584079,481.84275030712274,61.9143546920885,281.37994818713094,26972226.64506544
6,52,87.246,SOFT,5,52.93673049925811,56.39529332629014,0.4304118598450612,2945.177174718518,473.12584243300597,80.71236906681075,212.4440832398684,25666975.92070668
10,51,86.987,SOFT,8,53.105438315035265,60.14495383766436,0.3818979763099267,3273.1531125661572,501.81234135332505,98.6972249937641,305.5278489306597,26800720.674599648
11,55,84.108,SOFT,5,55.013211344213836,64.91196001371978,0.4060017426338282,3426.3368988763814,568.5791128916574,302.72140517462293,693.4126502363699,30405187.409494165
14,56,86.599,SOFT,5,53.346584279340995,58.178556294524995,0.4009227232561092,3345.994456190232,457.6446668385676,72.42124565730747,204.40636299692142,28156669.124374025
16,25,87.03,MEDIUM,4,53.09326138439482,61.273348922568964,0.41084702857630584,3211.325671432686,421.0782595789586,94.28649621934112,695.1229783427387,30602262.10545152
18,54,86.876,SOFT,8,53.23580196911645,57.01217527000793,0.40381204964059086,3243.8507379680514,507.7983379364243,202.62136904303722,397.73251283006636,28516522.803539343
20,3,87.537,MEDIUM,2,53.1581794924988,59.82793779429508,0.41546741963427214,3388.341049676543,459.56593359029034,108.75323764205109,426.28231363649155,28329727.077874225
22,59,86.828,SOFT,10,53.38841360726464,61.23014895834254,0.3887405242817215,2920.467088703812,451.6676284555696,63.391537934356286,235.81704964758714,25324027.493063163
23,56,88.281,SOFT,5,52.34252584049545,52.03164460580575,0.4079981715559577,2942.9865444177763,392.2443845912428,76.23757201439543,220.7667159843692,25411820.040831033
24,12,88.415,MEDIUM,2,52.38602193908217,58.55945167193501,0.42139644920843344,2942.3173356200195,412.75213076237196,69.93305508849976,195.6523993362745,24884606.507526137
31,54,85.935,SOFT,5,53.85034472918122,63.35973250228477,0.4053744579355572,3112.690857603548,487.9835833904987,134.60127820626838,564.0632793089216,28148563.43884577
44,51,84.253,SOFT,6,55.060018533467385,60.84903196610694,0.3969967815711032,3079.0038664673543,460.3351261854348,80.69828008724492,396.6329248263975,27858770.595539164
47,32,87.447,MEDIUM,2,53.09018295660821,59.952896167875714,0.414869109360139,3373.1716657022243,452.72305116634504,81.30648666653153,486.1664881185962,30925686.516908083
55,49,85.985,SOFT,7,53.73325637985619,60.81950464377459,0.4053744579355572,3344.6369498236268,458.3647842493206,78.29442248571357,485.5196682090537,28249050.976318736
63,53,84.636,SOFT,4,54.70667222725567,62.782421323919834,0.3989905791004223,2977.573752515482,431.25175296823886,78.52649511546686,184.56285217662713,26780043.856410597
77,36,86.395,MEDIUM,2,53.66070458503368,61.588814969540834,0.4339300617438755,3446.030250937483,475.417541454847,100.05279359861592,465.6191379907987,30374465.965311844
