RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,283.7840901818182,100.0,False,7,11273.804521890908,0,0.1915306628278132,4.438263564903453e-05,3353.8166978138743,915.2192020669344,1,64,HARD,21,78.85094275607372,102.1454745708661,-706.5880188591655,37.75810713068333,75.86053256283542,200.78571180595517,373.2529921498171,8111.6096123749085
0.1,284.8863621818182,100.0,False,7,11309.518134690908,0,7.922914041057031,0.0018359452318032,3364.0,838.0,1,64,HARD,21,79.12484858194279,95.17768855386066,-711.4103532077269,57.836678311278845,113.18583177781713,212.39756631157923,367.0870559805758,20386.73145675894
0.2,284.8863621818182,100.0,False,7,11309.518134690908,0,7.922914041057031,0.0018359452318032,3364.0,838.0,1,64,HARD,21,79.35968684630984,81.24211651985206,-721.0550219048503,80.23762039299918,149.27794375895058,127.10573875987684,172.1445945116902,37040.78038479631
0.3,287.0,100.0,False,7,11378.0,0,22.779444444444437,0.0052785896949256,3379.9467710699723,690.2426355524963,1,64,HARD,21,79.55545754917489,67.30654448584346,-730.6996906019737,83.25782606325421,147.61475068015517,-146.146075008081,-104.18059093646647,53982.04911500351
0.4,287.7124992,100.0,False,7,11370.1625088,0,31.9031302002178,0.0073927849610841,3387.0,600.0,1,64,HARD,21,79.71216069053793,53.3709724518917,-740.344359299088,51.00840539138297,128.4418255716573,1280.2453621341242,-32.74667852301022,67302.02257272154
0.5,288.0,100.0,False,7,11367.0,0,35.579444444444434,0.0082446825801068,3389.167463905723,563.5474700165082,1,64,HARD,21,79.82979627039919,42.4181993936827,-742.7220313742021,339.3068984900791,141.06541497555313,-60.1255318210756,188.1010949209508,103038.47227047579
0.6,287.28301880716737,100.0,False,7,11420.773589462447,0,44.66732335507747,0.01035058046903,3393.0,473.0,1,64,HARD,21,79.87979144999589,29.073170191927602,-809.7040140844382,38.98329902716785,166.06204455584745,-3757.4290395460307,236.92799207166715,119651.77493172912
0.7,287.0,100.0,False,7,11442.0,0,48.25527777777776,0.0111820028194618,3394.002545783855,437.1016437561895,1,64,HARD,21,79.91102663381056,9.506945093544346,-751.7054243966641,-412.178909419127,188.45101338988655,1209.1824069994989,-135.572525613059,164805.06275543539
0.8,287.4861112888889,100.0,False,7,11388.041646933334,0,62.24272988920694,0.0144232592405183,3395.0,297.0,1,64,HARD,21,79.87764701079561,-9.656514402661287,-727.7514604701163,280.81978042706766,138.94753943323565,4562.139193187891,-398.7084813841677,195356.37992756566
0.9,287.4861112888889,100.0,False,7,11388.041646933334,0,62.24272988920694,0.0144232592405183,3395.0,297.0,1,64,HARD,21,79.88403270480029,-19.025289141513895,-807.4957310932763,500.24892921845117,108.709317113053,-1614.7297043085193,-73.12258557781682,244543.14480616394
1.0,288.0,100.0,False,7,11331.0,0,77.05527777777776,0.0178557118111196,3390.352268847545,149.29973719377452,1,64,HARD,21,79.92176392519096,-33.74895014199183,-827.2613736074613,-42.12616043463623,124.32302231767228,-4073.207124652147,47.7830313232311,258324.29654302797
1.1,288.0,100.0,False,7,11358.92858697143,0,86.25818268245953,0.0199882642143052,3385.0,57.0,1,64,HARD,21,79.97729176753874,-43.52579810287807,-798.0639681890934,-314.3924957119782,118.26592337769922,3256.425902525077,130.02601886477186,292904.52149866085
1.2,288.0,100.0,False,7,11358.92858697143,0,86.25818268245953,0.0199882642143052,3385.0,57.0,1,64,HARD,21,80.02112020904225,-53.942778338150674,-763.1880710354894,609.1590200703791,150.32822609062666,6197.107049828739,22.977033592777758,351012.28741299274
