Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,64,HARD,21,75.839
55,63,HARD,14,75.749
44,69,HARD,25,76.167
63,63,HARD,18,76.418
16,62,MEDIUM,21,75.901
31,62,MEDIUM,13,77.11
77,60,MEDIUM,11,76.927
24,63,HARD,14,76.578
14,64,MEDIUM,15,77.01
18,64,MEDIUM,18,77.421
3,59,HARD,10,77.932
5,63,HARD,44,77.956
23,59,HARD,11,77.951
10,60,HARD,24,77.81
4,63,MEDIUM,21,77.495
6,61,HARD,24,78.54
20,11,HARD,4,78.046
22,15,HARD,6,78.309
47,13,MEDIUM,13,78.967
11,7,HARD,7,78.844
