Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,53,MEDIUM,5,80.504
4,50,MEDIUM,9,82.178
11,53,MEDIUM,14,82.295
44,54,MEDIUM,8,81.601
81,45,MEDIUM,6,82.736
63,48,MEDIUM,2,82.158
16,50,HARD,11,82.469
55,54,HARD,13,82.584
14,51,HARD,8,82.745
18,54,HARD,24,83.425
23,54,HARD,23,84.051
77,42,HARD,5,83.651
3,67,MEDIUM,41,83.934
27,42,HARD,9,83.573
22,68,MEDIUM,24,83.269
24,12,HARD,7,83.743
20,54,HARD,18,83.864
2,36,HARD,2,83.496
