RelativeTime_s,Speed,Throttle,Brake,nGear,RPM,DRS,Distance,RelativeDistance,X,Y,Driver,LapNumber,Compound,TyreLife,Speed_mps,VX,VY,AX_long,AY_lat,Jerk_long,Jerk_lat,TireEnergyProxy
0.0,255.1785728,100.0,False,6,11390.8572672,0,0.0416949408986657,9.574226109732486e-06,-1422.4822079400087,-164.62233976653536,1,53,MEDIUM,5,70.74298689452974,-370.81726117907465,301.5295763121816,283.0912285544737,2.694837479591465,1415.477058709405,11.213773293044994,13658.825843651139
0.1,255.41428845714285,100.0,False,6,11412.228820114286,0,1.6100279027927316,0.0003697036343516,-1434.0,-155.0,1,53,MEDIUM,5,71.07468650311009,-392.61137665686647,319.59876525014727,424.63893442541416,3.8162148088959644,1415.4919289265563,9.408091683066328,35349.28319663064
0.2,257.0,100.0,False,6,11556.0,0,12.22777777777778,0.0028078108936173,-1514.7190323701805,-87.88362916124524,1,53,MEDIUM,5,71.42039235330346,-436.19960761244783,355.73714312607876,566.189614339785,4.576455816204731,707.769531371037,1.709834236929415,67475.80923394405
0.3,257.8642697231585,100.0,False,6,11428.808305741844,0,15.9861588971538,0.0036708314392252,-1544.0,-64.0,1,53,MEDIUM,5,71.78010444510983,-479.7878385680292,391.8755210020104,566.1928406996216,4.158181656281847,276.245322214549,-13.11301354457779,102808.2515045997
0.4,260.5235480871988,100.0,False,6,11037.451173167245,0,27.640495834505177,0.0063469656318217,-1634.0,8.0,1,53,MEDIUM,5,72.15382277852919,-523.3760695236379,428.0138988779426,621.4386787826948,1.9538531072891725,355.82874163182794,-21.78491027827683,144956.15241723927
0.5,260.5235480871988,100.0,False,6,11037.451173167245,0,27.640495834505177,0.0063469656318217,-1634.0,8.0,1,53,MEDIUM,5,72.5415473535618,-575.7521346122337,470.85936647629785,637.3585890259872,-0.1988003993735189,-874.8104735245477,12.96804968538547,192375.98341030144
0.6,263.0,100.0,False,6,10673.0,0,38.60083333333334,0.0088637397821388,-1708.1754420817192,68.91245797619513,1,53,MEDIUM,5,72.96325108648068,-622.0765907197824,508.6814111532152,446.4765840777852,4.547463044366267,-2261.4701878858446,58.56196856468001,228619.2403857094
0.7,264.6250011428571,100.0,False,6,10674.625001142856,0,45.34184838691564,0.0104116494551364,-1770.0,120.0,1,53,MEDIUM,5,73.4106256917533,-644.3029783699603,528.089276506806,185.06455144881818,11.513593313562483,-1097.7491137483635,6.164465476141077,244995.5639396033
0.8,264.6250011428571,100.0,False,6,10674.625001142856,0,45.34184838691564,0.0104116494551364,-1770.0,120.0,1,53,MEDIUM,5,73.866798508473,-649.2429798854414,533.9251299968734,226.92676132811252,5.780356139594482,-714.508816121324,-83.4861749952019,264556.70458349574
0.9,268.3321408,100.0,False,7,10686.1928064,0,61.7695388221349,0.0141838678417684,-1977.0,290.0,1,53,MEDIUM,5,74.27157952763385,-678.6227378381716,557.8099900077095,42.16278822455337,-5.183641685477898,-2789.603443886605,-53.46872591595721,268715.8689736159
1.0,268.3321408,100.0,False,7,10686.1928064,0,61.7695388221349,0.0141838678417684,-1977.0,290.0,1,53,MEDIUM,5,74.69112334407102,-656.4156096763054,538.4788335404617,-330.9939274492085,-4.913389043596961,-1841.940672216523,29.927312253553197,297235.1895902525
1.1,271.0,100.0,False,7,10752.0,0,80.52305555555556,0.0184901555037367,-2052.037176392374,351.2865528490417,1,53,MEDIUM,5,74.99770319722752,-628.0649325002435,515.0647776978146,-326.2253462187512,0.8018207652327415,-4225.064685661489,38.7286011845464,323798.116617048
1.2,271.25628197591027,100.0,False,7,10789.673450458806,0,84.371301567836,0.0193738113299194,-2070.0,366.0,1,53,MEDIUM,5,75.34812975356267,-605.8640391043173,497.2297912486866,-1176.0068645815065,2.8323311933123194,-2438.126776392439,5.5436932385172355,416192.9954291511
1.3,272.0,100.0,False,7,10899.0,0,95.55861111111112,0.0219427040736986,-2153.3277342855954,434.4324390713011,1,53,MEDIUM,5,75.64746646928454,-445.89392106092646,366.29068957461755,-813.850701497239,1.9105594129361887,9622.332329806222,-15.916350502394941,463266.75031305
1.4,272.894408871264,100.0,False,7,10920.018608474704,0,101.02343141428872,0.0231975667525746,-2199.0,472.0,1,53,MEDIUM,5,75.8966521472199,-479.8475901344227,394.2049438981047,748.4596013797378,-0.35093890716666926,7392.20276588496,-13.953055692741128,509768.5026928551
1.5,274.0,100.0,False,7,10946.0,0,107.8125,0.0247565107470524,-2253.3430101979043,516.7559060675759,1,53,MEDIUM,5,76.22751773804772,-561.6040996065863,461.2582129873971,664.589851679753,-0.8800517256120369,-1947.291043728203,-3.3050064556377365,558131.1955870471
1.6,275.87142948571426,100.0,False,7,10973.603584914286,0,117.90371777108192,0.0270737127523917,-2329.0,579.0,1,53,MEDIUM,5,76.44705266597344,-582.6738395789289,478.43071336948697,359.0013926340972,-1.0119401982942167,-2558.4203138289377,2.0969420920158903,585273.5448384557
1.7,275.87142948571426,100.0,False,7,10973.603584914286,0,117.90371777108192,0.0270737127523917,-2329.0,579.0,1,53,MEDIUM,5,76.74884920035731,-617.2235638280267,506.6652185830907,152.9057889139655,-0.46066330720885884,575.6746197877897,13.613966505917544,597520.550561292
1.8,278.0,100.0,False,7,11005.0,0,129.43472222222223,0.0297215266479879,-2409.682586931397,644.939013514044,1,53,MEDIUM,5,76.97903118619274,-606.369542219702,497.7627948953716,474.13631659165515,1.7108531028892924,4687.461491426554,20.881718728984858,634851.1119697416
1.9,278.0,100.0,False,7,11085.0,0,141.7902777777778,0.0325586785913795,-2531.4355057660086,744.8745579129359,1,53,MEDIUM,5,77.23035485710996,-690.3013273488705,567.0967288072222,1090.3980871992762,3.7156804385881133,2327.0523816777936,12.207806586335776,732596.2393193647
2.0,278.0,100.0,False,7,11085.0,0,141.7902777777778,0.0325586785913795,-2531.4355057660086,744.8745579129359,1,53,MEDIUM,5,77.44986588315415,-774.4060562872573,636.7699951908338,939.5467929272139,4.152414420156448,-6888.739819837533,6.275263512561113,827210.2985321074
2.1,279.8874976,100.0,False,7,11117.5593336,0,153.58512294152695,0.0352670770707412,-2676.0,864.0,1,53,MEDIUM,5,77.67593140992368,-834.916521228979,687.0844883697367,-287.34987676823044,4.970733141100336,-13550.012056047675,3.7290749587063976,858818.3989320076
2.2,279.8874976,100.0,False,7,11117.5593336,0,153.58512294152695,0.0352670770707412,-2676.0,864.0,1,53,MEDIUM,5,77.93470248918187,-729.3986520003909,601.019191647058,-1770.4556182823214,4.898229411897727,-3941.621404669889,-29.29705365946096,1026610.1391008495
2.3,282.0,100.0,False,7,11154.0,0,166.85694444444445,0.0383146271384044,-2801.856103837392,967.7179122584394,1,53,MEDIUM,5,78.06665551354023,-561.0220424558474,462.6668017763069,-1075.6741577022083,-0.888677590791857,8070.889130625847,-52.781785459250905,1104896.7863487783
2.4,282.0,100.0,False,7,11154.0,0,179.39027777777778,0.0411926014119168,-2888.772176044502,1039.295571316195,1,53,MEDIUM,5,78.28708054797157,-563.5368612692423,464.004981773391,-156.27779215715196,-5.658127679952454,-433.6905279795951,-21.167471420705038,1116717.8247409298
2.5,283.01111182222223,100.0,False,7,11179.0250176,0,186.56678794727492,0.042840511915221,-2931.0,1074.0,1,53,MEDIUM,5,78.54104806990418,-537.6124676487962,441.92596484605417,-1162.4122632981273,-5.122171874932865,-6015.881585623622,6.04081237924452,1197970.6491940136
2.6,283.01111182222223,100.0,False,7,11179.0250176,0,186.56678794727492,0.042840511915221,-2931.0,1074.0,1,53,MEDIUM,5,78.77101882290427,-384.5938346146704,315.5848568841941,-1359.4541092818765,-4.44996520410355,6357.108685207713,23.85452654635241,1265824.872721379
2.7,283.01111182222223,100.0,False,7,11179.0250176,0,186.56678794727492,0.042840511915221,-2931.0,1074.0,1,53,MEDIUM,5,78.98140080584164,-327.99101665461876,268.7663321932803,109.00947374341527,-0.351266565662383,13300.545726503946,38.36551953857981,1270462.2510307063
2.8,286.0,100.0,False,7,11253.0,0,207.99027777777775,0.0477598937700914,-3032.4846457161643,1157.0877106133914,1,53,MEDIUM,5,79.19373380821973,-401.5017608431481,329.3489253529651,1300.6550360189126,3.2231387036124133,8536.800146321735,13.341162611284428,1338172.8817409724
2.9,286.8863627636364,100.0,False,7,11305.590857309093,0,218.40548151706528,0.0501514912500164,-3103.0,1215.0,1,53,MEDIUM,5,79.47348836513308,-528.7042556533493,434.2436785111886,1816.3695030077624,2.316965956594503,-1685.1166542737258,-14.850668712976134,1462602.907310957
3.0,286.8863627636364,100.0,False,7,11305.590857309093,0,218.40548151706528,0.0501514912500164,-3103.0,1215.0,1,53,MEDIUM,5,79.70621057344778,-681.9317147056199,560.2757158477198,963.6317051641674,0.25300496101718667,-11970.401554657486,-10.107857885988034,1547673.0227642173
3.1,286.8863627636364,100.0,False,7,11305.590857309093,0,218.40548151706528,0.0501514912500164,-3103.0,1215.0,1,53,MEDIUM,5,79.95089703341131,-677.5842488826152,556.6291053577629,-577.7108079237348,0.29539437939689606,-5145.298338233339,7.864294969358812,1598358.4777799414
