Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,53,80.504,MEDIUM,5,53.841265288054686,61.154306411143736,0.40644287914006827,3271.5196724391576,437.22662013201125,79.15481533607078,246.7293084754957,27559665.607108127
2,36,83.496,HARD,2,52.07918695730921,54.40647805548626,0.4155432953053947,3366.3214693739255,464.5073772643492,65.01918108875009,226.56573683017572,26614881.420893796
3,67,83.934,MEDIUM,41,51.93513515018553,59.73268735044519,0.4146540301229471,2922.224784248384,411.6759886055001,65.31057485403473,314.9139464423481,23894210.43735919
4,50,82.178,MEDIUM,9,52.920893560916156,56.859214241777046,0.44235732806188727,2860.4090973116613,496.23781431016437,97.19503871306559,251.62036360528438,24085427.741418283
11,53,82.295,MEDIUM,14,52.72768056717746,58.2460463820014,0.41769605852785585,2947.4747485106454,471.9959200029937,70.83957574396912,214.66462746356882,24848559.574622825
14,51,82.745,HARD,8,52.48813980627915,55.970469314798,0.4222904392453985,2999.651236663757,454.28863620982185,76.86599733426326,244.76186317929765,25181434.68545617
16,50,82.469,HARD,11,52.7636470091602,63.41995545600991,0.41572149343750986,3309.525261018161,497.95046546134745,77.1678090249469,241.42713878897658,26544348.33520141
18,54,83.425,HARD,24,52.08368562853455,57.24161526073502,0.4341335933897426,2984.66992785529,400.9696457599243,71.87558904059304,218.10273201317395,24620911.083678674
20,54,83.864,HARD,18,51.75645120610882,59.60198355138938,0.40738975985543296,3022.1585459646108,398.89258254983116,89.90430234991908,237.9223649001809,24403961.70967903
22,68,83.269,MEDIUM,24,52.002916670574756,60.7067825383109,0.4190729911909158,3159.9310583004963,445.90246176920914,66.31151186683458,323.37227691814354,25300565.691717055
23,54,84.051,HARD,23,51.49561667051566,53.27726795333812,0.41843658963833097,3031.988834704185,411.9485958203218,72.79065775152075,278.2012862139083,25450533.436642483
24,12,83.743,HARD,7,51.96884396346851,61.2858844883805,0.42797608757409644,3297.9049711460016,424.42656290754377,58.371568342836476,213.20475341609867,26038977.438399244
27,42,83.573,HARD,9,51.995134292078845,58.38479319069409,0.42613762188355814,3316.6013967343115,413.7468014765679,80.71130235167723,238.86527782175492,26400599.94505944
44,54,81.601,MEDIUM,8,53.18292053230291,61.48054703572255,0.39987713211214476,3093.0376215016818,472.98386629161274,71.72168007671819,233.2332310767883,24337246.784566402
55,54,82.584,HARD,13,52.62822469072246,62.51851878101015,0.4293594633361752,3023.4988824551674,454.22107698183953,74.27224288775392,311.7501543157006,24907417.24608
63,48,82.158,MEDIUM,2,53.049459512552474,58.19732511560149,0.41297571582084913,3394.7573698956094,468.19861546211786,70.76129111590048,271.4495668382255,25864365.142841462
77,42,83.651,HARD,5,51.93025699192747,58.41219014894564,0.4288710984372011,3301.133242302161,443.79469503960036,76.48269566396779,231.45534218186287,26237572.582228884
81,45,82.736,MEDIUM,6,52.380886745938476,57.54850402335334,0.4159909878208171,3330.2057612118497,454.1331044876481,84.913766366527,283.4787390458365,25925857.313908894
