Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeSeconds
0 days 00:00:05.534000,19.0,68.0,985.2,False,27.8,280,3.4,5.534
0 days 00:01:05.528000,19.0,68.0,985.2,False,27.9,281,2.7,65.528
0 days 00:02:05.553000,19.1,68.0,985.2,False,27.9,292,3.7,125.553
0 days 00:03:05.553000,19.1,68.0,985.2,False,28.1,296,4.5,185.553
0 days 00:04:05.566000,19.1,68.0,985.2,False,28.3,283,4.0,245.566
0 days 00:05:05.558000,19.2,67.0,985.2,False,28.5,293,4.0,305.558
0 days 00:06:05.604000,19.2,68.0,985.2,False,28.0,279,3.0,365.604
0 days 00:07:05.568000,19.2,68.0,985.2,False,27.3,284,3.5,425.568
0 days 00:08:05.568000,19.3,67.0,985.4,False,26.7,284,3.5,485.568
0 days 00:09:05.568000,19.3,67.0,985.4,False,26.2,295,4.1,545.568
0 days 00:10:05.585000,19.3,67.0,985.2,False,26.2,292,4.3,605.585
0 days 00:11:05.586000,19.3,67.0,985.4,False,25.8,282,3.5,665.586
0 days 00:12:05.584000,19.2,67.0,985.4,False,25.6,288,3.9,725.584
0 days 00:13:05.601000,19.2,67.0,985.2,False,25.6,287,4.3,785.601
0 days 00:14:05.615000,19.2,67.0,985.4,False,25.6,276,3.7,845.615
0 days 00:15:05.618000,19.3,68.0,985.4,False,26.3,287,4.0,905.618
0 days 00:16:05.626000,19.3,68.0,985.5,False,26.8,288,3.7,965.626
0 days 00:17:05.637000,19.2,67.0,985.4,False,27.2,282,3.0,1025.637
0 days 00:18:05.651000,19.3,67.0,985.4,False,27.7,283,4.4,1085.651
0 days 00:19:05.652000,19.2,68.0,985.5,False,26.9,284,4.9,1145.652
0 days 00:20:05.649000,19.1,67.0,985.5,False,26.9,295,4.0,1205.649
0 days 00:21:05.649000,19.1,68.0,985.5,False,27.2,289,3.4,1265.649
0 days 00:22:05.647000,19.1,67.0,985.4,False,28.4,298,4.3,1325.647
0 days 00:23:05.658000,19.2,67.0,985.5,False,28.4,274,4.0,1385.658
0 days 00:24:05.659000,19.2,67.0,985.4,False,27.6,281,3.9,1445.659
0 days 00:25:05.657000,19.2,67.0,985.4,False,27.5,293,3.0,1505.657
0 days 00:26:05.647000,19.2,67.0,985.5,False,27.1,304,4.0,1565.647
0 days 00:27:05.661000,19.2,67.0,985.4,False,26.7,290,4.0,1625.661
0 days 00:28:05.655000,19.3,68.0,985.5,False,27.4,279,4.5,1685.655
0 days 00:29:05.648000,19.3,67.0,985.4,False,27.9,291,3.7,1745.648
0 days 00:30:05.648000,19.2,67.0,985.5,False,28.7,277,3.9,1805.648
0 days 00:31:05.650000,19.3,67.0,985.5,False,29.1,294,4.0,1865.65
0 days 00:32:05.659000,19.3,66.0,985.4,False,29.2,282,4.4,1925.659
0 days 00:33:05.675000,19.3,67.0,985.4,False,29.3,283,4.0,1985.675
0 days 00:34:05.656000,19.2,67.0,985.5,False,29.3,263,4.0,2045.656
0 days 00:35:05.649000,19.2,66.0,985.4,False,29.3,274,3.0,2105.649
0 days 00:36:05.647000,19.3,66.0,985.5,False,28.5,285,3.5,2165.647
0 days 00:37:05.647000,19.3,66.0,985.4,False,28.5,286,3.9,2225.647
0 days 00:38:05.645000,19.4,66.0,985.2,False,28.1,294,3.7,2285.645
0 days 00:39:05.668000,19.3,66.0,985.5,False,28.5,279,3.5,2345.668
0 days 00:40:05.651000,19.3,66.0,985.4,False,28.5,287,4.0,2405.651
0 days 00:41:05.646000,19.2,67.0,985.4,False,28.4,286,3.5,2465.646
0 days 00:42:05.650000,19.2,67.0,985.2,False,27.8,277,3.5,2525.65
0 days 00:43:05.648000,19.1,67.0,985.2,False,27.8,297,2.5,2585.648
0 days 00:44:05.649000,19.0,67.0,985.4,False,27.8,293,3.7,2645.649
0 days 00:45:05.649000,19.0,68.0,985.4,False,28.5,273,3.2,2705.649
0 days 00:46:05.646000,18.9,68.0,985.4,False,27.6,297,3.0,2765.646
0 days 00:47:05.652000,19.0,68.0,985.5,False,27.4,274,3.4,2825.652
0 days 00:48:05.643000,18.9,68.0,985.5,False,27.0,286,3.4,2885.643
0 days 00:49:05.647000,18.9,68.0,985.5,True,27.6,286,3.7,2945.647
0 days 00:50:05.647000,18.9,68.0,985.5,True,27.6,291,3.2,3005.647
0 days 00:51:05.647000,18.9,68.0,985.5,False,27.4,290,3.7,3065.647
0 days 00:52:05.646000,18.8,69.0,985.5,True,26.3,291,3.5,3125.646
0 days 00:53:05.647000,18.7,68.0,985.5,True,26.3,276,3.9,3185.647
0 days 00:54:05.655000,18.7,68.0,985.5,True,26.5,289,4.0,3245.655
0 days 00:55:05.648000,18.6,68.0,985.5,True,26.5,291,4.6,3305.648
0 days 00:56:05.646000,18.6,68.0,985.5,True,27.1,289,3.7,3365.646
0 days 00:57:05.648000,18.6,68.0,985.5,True,26.7,287,3.5,3425.648
0 days 00:58:05.654000,18.6,69.0,985.5,True,26.5,280,4.4,3485.654
0 days 00:59:05.666000,18.7,69.0,985.5,True,26.5,279,4.0,3545.666
0 days 01:00:05.659000,18.6,70.0,985.5,True,26.5,281,4.0,3605.659
0 days 01:01:05.646000,18.6,70.0,985.7,True,26.5,293,4.9,3665.646
0 days 01:02:05.655000,18.6,69.0,985.5,True,26.5,284,3.7,3725.655
0 days 01:03:05.645000,18.4,70.0,985.7,True,26.4,289,5.0,3785.645
0 days 01:04:05.648000,18.4,70.0,985.7,True,26.5,286,4.5,3845.648
0 days 01:05:05.650000,18.4,70.0,985.5,True,26.5,281,4.1,3905.65
0 days 01:06:05.658000,18.4,70.0,985.5,False,26.7,277,3.9,3965.658
0 days 01:07:05.650000,18.4,70.0,985.5,False,26.7,299,3.2,4025.65
0 days 01:08:05.648000,18.4,70.0,985.5,True,26.5,284,4.0,4085.648
0 days 01:09:05.646000,18.6,71.0,985.5,True,26.5,290,3.5,4145.646
0 days 01:10:05.652000,18.6,70.0,985.5,False,26.7,297,3.5,4205.652
0 days 01:11:05.647000,18.6,71.0,985.5,False,26.5,291,4.4,4265.647
0 days 01:12:05.657000,18.6,71.0,985.5,False,26.5,281,3.2,4325.657
0 days 01:13:05.648000,18.5,71.0,985.5,False,26.6,284,3.9,4385.648
0 days 01:14:05.676000,18.5,71.0,985.5,False,26.6,312,4.4,4445.676
0 days 01:15:05.656000,18.5,71.0,985.5,False,26.5,296,3.2,4505.656
0 days 01:16:05.648000,18.5,71.0,985.5,False,26.7,280,3.5,4565.648
0 days 01:17:05.656000,18.5,71.0,985.5,False,26.8,288,3.7,4625.656
0 days 01:18:05.648000,18.5,71.0,985.5,False,26.8,285,4.1,4685.648
0 days 01:19:05.650000,18.5,71.0,985.5,False,26.9,289,3.9,4745.65
0 days 01:20:05.655000,18.5,71.0,985.5,False,26.9,282,4.5,4805.655
