Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
55,62,HARD,30,80.137
4,68,HARD,38,79.691
16,71,SOFT,5,78.336
44,31,HARD,3,80.371
63,63,HARD,32,80.731
1,53,HARD,27,80.872
20,61,HARD,31,80.637
81,65,HARD,26,80.064
27,69,HARD,40,80.748
10,67,HARD,39,81.274
18,55,HARD,30,81.311
43,50,MEDIUM,3,80.09
31,70,MEDIUM,22,80.659
77,57,MEDIUM,9,81.085
24,56,MEDIUM,14,81.553
30,67,SOFT,2,79.502
11,70,SOFT,2,79.209
14,7,MEDIUM,8,82.722
