Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
1,38,80.366,HARD,14,60.542804017851914,69.38763197545488,0.39473205945251844,3966.9550011347196,423.95974204485356,189.38317846435888,508.73857398559187,35502796.99207502
2,55,81.229,MEDIUM,24,59.93651545345977,67.89390573887668,0.3891295223364736,3953.251308628791,459.15706000190335,307.40712662480706,619.5970287403367,35687263.11668743
3,13,81.569,HARD,2,59.73435288451596,69.48584267820232,0.3925027420313203,3950.310712923354,417.58462418351417,89.34325558989975,577.4973391293332,34837498.448269
4,54,79.994,HARD,33,60.811224342233324,69.38342953519715,0.3802048061483085,3596.9361918892378,453.0210765096401,101.47638387023015,237.95904312483808,30978252.08489268
10,10,81.371,HARD,2,59.94848816110378,73.08441775674744,0.35596051564816655,3756.8423423424383,402.22573881321847,101.31812478961223,704.6551303633502,32735183.19076486
11,52,79.686,MEDIUM,15,60.973606910714665,71.3876039814692,0.3940968417789121,3593.130082174639,429.6586038262142,86.9158930964348,274.0415307133336,30627987.671040636
14,62,79.004,SOFT,3,61.64406502792028,73.55988786984672,0.3991100535377817,4241.801243591423,483.1432105248125,99.87947259360588,523.2857051049932,37161669.20517167
16,27,79.935,HARD,2,61.09468993065854,72.73081127906332,0.4011852745685755,3763.4543896478754,427.6580891486517,114.95116060606995,447.60999655178637,31828008.627488077
18,58,80.57,HARD,22,60.31407623025187,72.04213499149591,0.3691663206857488,3601.0399932709056,422.94534790175567,95.84130221324627,260.16380808027213,30679739.10302451
20,58,81.009,HARD,21,60.09095694730311,67.46297596298174,0.4055152496641632,3319.662699403469,376.84446691878514,78.44719248487704,242.4404772055117,28486303.13291177
22,14,80.936,HARD,2,60.11234562378552,68.85003668493894,0.3916621737462454,4136.718184042817,422.49554301486467,107.47155047739109,734.4594612168382,37930140.70575104
23,48,81.274,MEDIUM,28,59.8394263276633,63.892551587306485,0.4006149878255714,3584.52694315183,429.2538400175537,129.18619811034344,477.13577878574995,31631819.944407485
24,37,81.016,MEDIUM,4,60.221781679153786,68.64276377486752,0.40551524966416325,3914.6726546014947,404.35472123559106,88.76389363135804,583.9377014577345,33857132.49699799
27,3,81.7,MEDIUM,3,59.62247256250794,68.96166291318784,0.40511471708676944,3539.90520526131,421.12695123614503,176.45263560084936,419.90366352022085,30915649.767322566
31,37,81.304,HARD,12,60.04788785911496,72.91429681626242,0.39575188117493487,3778.047543824886,444.8596018258993,140.58560580014466,261.1065441782844,33466187.335491303
44,43,80.331,HARD,16,60.56473068228413,70.63898451197623,0.39080424031880734,3731.974888535676,432.5135874027232,112.35465256303974,713.0854899847254,35134438.65826668
55,63,80.22,HARD,36,60.77328601571694,70.808898705834,0.4147905399953561,3740.415928314178,444.7789303505225,143.01848455367931,269.05875712010027,32749397.099008955
63,54,78.589,MEDIUM,4,62.02331242012945,73.88039306886466,0.37177269909217237,3550.279083835074,434.3396285060527,105.61362439541206,287.9685962820433,30299153.2865119
77,11,81.455,HARD,3,60.08322601475318,71.27278047524818,0.40477695067197195,3732.097369400121,408.6587042332824,168.13769075268817,626.2575106656979,32347045.8281712
81,25,79.907,HARD,3,61.082797317952426,67.77291412335737,0.38649770451387305,4138.2955517491055,508.96973392197253,163.57136650726326,418.41038300492846,35669082.68722495
