Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index
3,43,74.578,HARD,7,44.02569987206679,51.56354476944097,0.4336897491246255,1287.32896342786,356.3788445949897,93.63499529220184,104.93791670512528,12910893.222851476
4,76,74.67,HARD,46,44.08564988591325,52.54055770809943,0.4465261104252554,1300.498689307676,353.69437103010296,88.97655500769082,110.73150260002677,12908143.723792909
5,33,75.316,HARD,2,43.617418169698176,50.9423807612308,0.4431615396579032,1306.134005165787,341.78938576156565,76.5852019671131,127.08750537745166,12737828.136942564
6,66,75.573,HARD,23,43.44838259651841,50.90767585003026,0.4586763956001275,1305.1605937577206,350.7574618220487,84.91923442939411,121.05769473128866,12449013.151027296
7,55,74.971,HARD,12,43.79488477043169,52.610764249466236,0.4531332839581612,1361.0830065174507,341.0627537284826,90.53351035269792,128.01963740656495,12713977.370628268
9,64,76.866,HARD,30,42.82109229015765,44.154082585349975,0.0,1271.6688163955735,329.1402070645836,85.42747993018844,118.34800673353914,12402517.689549832
10,71,75.412,HARD,41,43.532374537753945,49.08305350889173,0.4365034328560847,1455.2549061783836,373.43668010202214,103.434868587854,168.11367828560284,13608114.51093539
11,32,74.552,SOFT,37,44.06980160489764,53.504156446442714,0.4382214888657387,1246.8648916034424,360.345556781714,80.46627707823508,118.34579491869808,12457527.450015293
14,70,75.026,SOFT,25,43.85000016091219,46.77704972402932,0.4230382781974224,1373.162194712584,345.9429469307668,68.85896486096058,136.1806586916293,13262195.397916183
18,74,74.674,SOFT,16,43.95768762067894,51.57312692692278,0.4444718095447598,1275.5842114679308,345.10911122697865,90.04628149759503,114.00532621539469,12825605.119440522
22,66,74.037,SOFT,2,44.32984406160649,52.15673001813735,0.42750306692766127,1372.1220203400726,353.31519852166167,89.45389464599774,118.5363697207967,13145357.335126843
31,41,75.316,MEDIUM,4,43.595856030119016,54.04628768709208,0.455487622966869,1301.5149752039317,331.64048487516555,83.68136904718344,123.91922934453572,12808907.776154377
33,58,74.649,HARD,24,44.039124066939046,47.786349573047595,0.4319408786059828,1343.2539577515329,349.5134365033974,84.81819911185742,119.28783834081239,12792752.714291023
44,69,72.909,SOFT,6,44.99549997064712,58.11086067780155,0.4360444144612207,1296.4051339050268,374.83794657421817,77.99638022210789,111.72431717451254,12513082.504887108
47,51,76.425,HARD,14,43.02395998261565,44.66591872011166,0.45043865285022044,1321.5399189657394,331.0937873393489,80.18552159277314,96.22178737372067,12570928.899471283
55,35,74.621,HARD,3,44.011949182673234,53.74906271125932,0.4530491620306296,1372.3398897001507,341.9055419397878,79.84258247274596,127.59859031438563,12869406.202251751
63,59,75.539,HARD,28,43.49767114331599,52.36441913159659,0.4569255589227423,1308.2750184125223,347.2722908754521,91.11910177626629,92.15140307302244,12556110.406745119
77,18,75.706,SOFT,23,43.35839196951393,50.42449705647951,0.4523201726462424,1289.674325073884,342.3034521234861,77.91037842051546,127.75835277009391,12580175.446714818
99,41,75.331,HARD,8,43.67646783914898,51.34372066658465,0.4524127672516217,1260.4557196257497,351.2600344919701,81.72411046103439,98.70159574617932,12028087.066080574
