Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
44,47,HARD,37,90.734
33,35,MEDIUM,20,91.488
77,47,MEDIUM,32,91.408
31,47,HARD,34,91.797
3,43,MEDIUM,30,92.716
10,46,HARD,33,92.297
16,46,HARD,36,91.601
55,37,MEDIUM,27,91.851
99,37,HARD,24,92.865
4,49,HARD,39,91.914
18,45,MEDIUM,30,92.804
6,49,HARD,37,92.751
14,46,SOFT,2,91.633
22,44,HARD,23,92.506
7,45,MEDIUM,24,92.778
5,41,MEDIUM,26,94.03
11,9,MEDIUM,16,94.138
9,7,MEDIUM,7,97.043
63,7,MEDIUM,7,96.13
47,8,MEDIUM,8,96.043
