Driver,LapNumber,Compound,TyreLife,LapTimeSeconds
1,50,HARD,16,93.706
11,35,HARD,2,93.945
55,46,HARD,10,93.841
16,53,HARD,27,95.044
4,51,HARD,25,95.186
14,53,HARD,20,94.726
63,39,MEDIUM,3,94.404
81,35,HARD,3,94.802
44,41,MEDIUM,3,93.952
22,51,HARD,29,96.342
27,52,HARD,19,95.325
18,41,SOFT,7,95.798
20,24,HARD,2,96.654
77,25,HARD,3,96.608
31,52,MEDIUM,19,96.232
10,48,HARD,16,96.642
2,43,SOFT,2,94.9
24,9,HARD,2,97.16
